uniprot:Q9W572	uniprot:Q00725	geneid:44505	geneid:31304	uniprot:"br"("protein name")	uniprot:"Sgs4"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:8062827	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"br-Z1_Sgs4:REDFLY:TF000169"|redfly:"br-Z3_Sgs4:REDFLY:TF000156"|redfly:"br-Z3_Sgs4:REDFLY:TF000167"|redfly:"br-Z3_Sgs4:REDFLY:TF000158"|redfly:"br-Z3_Sgs4:REDFLY:TF000165"|redfly:"br-Z2_Sgs4:REDFLY:TF000171"|redfly:"br-Z1_Sgs4:REDFLY:TF000183"|redfly:"br-Z2_Sgs4:REDFLY:TF000184"|redfly:"br-Z1_Sgs4:REDFLY:TF000162"|redfly:"br-Z2_Sgs4:REDFLY:TF000178"|redfly:"br-Z1_Sgs4:REDFLY:TF000180"|redfly:"br-Z3_Sgs4:REDFLY:TF000160"|redfly:"br-Z3_Sgs4:REDFLY:TF000185"|redfly:"br-Z3_Sgs4:REDFLY:TF000170"|redfly:"br-Z3_Sgs4:REDFLY:TF000177"|redfly:"br-Z1_Sgs4:REDFLY:TF000175"|redfly:"br-Z1_Sgs4:REDFLY:TF000179"|redfly:"br-Z2_Sgs4:REDFLY:TF000173"|redfly:"br-Z2_Sgs4:REDFLY:TF000176"|redfly:"br-Z2_Sgs4:REDFLY:TF000166"|redfly:"br-Z2_Sgs4:REDFLY:TF000159"|redfly:"br-Z4_Sgs4:REDFLY:TF000168"|redfly:"br-Z3_Sgs4:REDFLY:TF000157"|redfly:"br-Z2_Sgs4:REDFLY:TF000163"|redfly:"br-Z2_Sgs4:REDFLY:TF000182"|redfly:"br-Z3_Sgs4:REDFLY:TF000181"|redfly:"br-Z3_Sgs4:REDFLY:TF000174"|redfly:"br-Z4_Sgs4:REDFLY:TF000164"|redfly:"br-Z4_Sgs4:REDFLY:TF000161"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q8IRX4	uniprot:Q00725	geneid:44505	geneid:31304	uniprot:"br"("protein name")	uniprot:"Sgs4"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:8062827	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"br-Z1_Sgs4:REDFLY:TF000169"|redfly:"br-Z3_Sgs4:REDFLY:TF000156"|redfly:"br-Z3_Sgs4:REDFLY:TF000167"|redfly:"br-Z3_Sgs4:REDFLY:TF000158"|redfly:"br-Z3_Sgs4:REDFLY:TF000165"|redfly:"br-Z2_Sgs4:REDFLY:TF000171"|redfly:"br-Z1_Sgs4:REDFLY:TF000183"|redfly:"br-Z2_Sgs4:REDFLY:TF000184"|redfly:"br-Z1_Sgs4:REDFLY:TF000162"|redfly:"br-Z2_Sgs4:REDFLY:TF000178"|redfly:"br-Z1_Sgs4:REDFLY:TF000180"|redfly:"br-Z3_Sgs4:REDFLY:TF000160"|redfly:"br-Z3_Sgs4:REDFLY:TF000185"|redfly:"br-Z3_Sgs4:REDFLY:TF000170"|redfly:"br-Z3_Sgs4:REDFLY:TF000177"|redfly:"br-Z1_Sgs4:REDFLY:TF000175"|redfly:"br-Z1_Sgs4:REDFLY:TF000179"|redfly:"br-Z2_Sgs4:REDFLY:TF000173"|redfly:"br-Z2_Sgs4:REDFLY:TF000176"|redfly:"br-Z2_Sgs4:REDFLY:TF000166"|redfly:"br-Z2_Sgs4:REDFLY:TF000159"|redfly:"br-Z4_Sgs4:REDFLY:TF000168"|redfly:"br-Z3_Sgs4:REDFLY:TF000157"|redfly:"br-Z2_Sgs4:REDFLY:TF000163"|redfly:"br-Z2_Sgs4:REDFLY:TF000182"|redfly:"br-Z3_Sgs4:REDFLY:TF000181"|redfly:"br-Z3_Sgs4:REDFLY:TF000174"|redfly:"br-Z4_Sgs4:REDFLY:TF000164"|redfly:"br-Z4_Sgs4:REDFLY:TF000161"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q960G9	uniprot:Q24432	-	geneid:31379	uniprot:"brk"("protein name")	uniprot:"bi"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:11080162	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"brk_bi:REDFLY:TF000155"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9XTN4	uniprot:Q24432	geneid:31665	geneid:31379	uniprot:"brk"("protein name")	uniprot:"bi"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:11080162	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"brk_bi:REDFLY:TF000155"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q960G9	uniprot:P10105	-	geneid:40817	uniprot:"brk"("protein name")	uniprot:"lab"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:11080162	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"brk_lab:REDFLY:TF000820"|redfly:"brk_lab:REDFLY:TF000821"|redfly:"brk_lab:REDFLY:TF000819"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9XTN4	uniprot:P10105	geneid:31665	geneid:40817	uniprot:"brk"("protein name")	uniprot:"lab"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:11080162	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	oreganno:OREG0001221|oreganno:OREG0001220|oreganno:OREG0001222|redfly:"brk_lab:REDFLY:TF000819"|redfly:"brk_lab:REDFLY:TF000820"|redfly:"brk_lab:REDFLY:TF000821"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q960G9	uniprot:P09089	-	geneid:40828	uniprot:"brk"("protein name")	uniprot:"zen"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:11159914	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"brk_zen:REDFLY:TF000828"|redfly:"brk_zen:REDFLY:TF000845"|redfly:"brk_zen:REDFLY:TF000825"|redfly:"brk_zen:REDFLY:TF000835"|redfly:"brk_zen:REDFLY:TF000826"|redfly:"brk_zen:REDFLY:TF000830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9XTN4	uniprot:P09089	geneid:31665	geneid:40828	uniprot:"brk"("protein name")	uniprot:"zen"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:11159914	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	redfly:"brk_zen:REDFLY:TF000828"|oreganno:OREG0001246|oreganno:OREG0001226|redfly:"brk_zen:REDFLY:TF000845"|oreganno:OREG0001229|oreganno:OREG0001231|redfly:"brk_zen:REDFLY:TF000825"|redfly:"brk_zen:REDFLY:TF000835"|redfly:"brk_zen:REDFLY:TF000826"|oreganno:OREG0001227|oreganno:OREG0001236|redfly:"brk_zen:REDFLY:TF000830"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P55965	uniprot:P56672	geneid:39349	geneid:37364	uniprot:"byn"("protein name")	uniprot:"otp"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:11850413	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	oreganno:OREG0000884|redfly:"byn_otp:REDFLY:TF000479"|redfly:"byn_otp:REDFLY:TF000483"|redfly:"byn_otp:REDFLY:TF000482"|oreganno:OREG0000878|redfly:"byn_otp:REDFLY:TF000480"|oreganno:OREG0000883|redfly:"byn_otp:REDFLY:TF000484"|redfly:"byn_otp:REDFLY:TF000481"|oreganno:OREG0000882|oreganno:OREG0000881|redfly:"byn_otp:REDFLY:TF000478"|redfly:"byn_otp:REDFLY:TF000477"|redfly:"byn_otp:REDFLY:TF000476"|oreganno:OREG0000885|oreganno:OREG0000879|oreganno:OREG0000877|oreganno:OREG0000880	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P09085	uniprot:P02835	geneid:35341	geneid:40834	uniprot:"cad"("protein name")	uniprot:"ftz"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:2571934	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	oreganno:OREG0001326|redfly:"cad_ftz:REDFLY:TF000927"|redfly:"cad_ftz:REDFLY:TF000925"|oreganno:OREG0001328	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P09085	uniprot:P10734	geneid:35341	geneid:40287	uniprot:"cad"("protein name")	uniprot:"kni"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:7617036	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	redfly:"cad_kni:REDFLY:TF000807"|redfly:"cad_kni:REDFLY:TF000803"|oreganno:OREG0001201|redfly:"cad_kni:REDFLY:TF000806"|oreganno:OREG0001207|redfly:"cad_kni:REDFLY:TF000810"|redfly:"cad_kni:REDFLY:TF000805"|redfly:"cad_kni:REDFLY:TF000800"|oreganno:OREG0001208|redfly:"cad_kni:REDFLY:TF000808"|oreganno:OREG0001211|oreganno:OREG0001209|oreganno:OREG0001206|oreganno:OREG0001204	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P09085	uniprot:P39770	geneid:35341	geneid:34569	uniprot:"cad"("protein name")	uniprot:"salm"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:9376314	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	redfly:"cad_salm:REDFLY:TF000021"|redfly:"cad_salm:REDFLY:TF000023"|oreganno:OREG0000599|oreganno:OREG0000598|redfly:"cad_salm:REDFLY:TF000013"|oreganno:OREG0000597|oreganno:OREG0000607|redfly:"cad_salm:REDFLY:TF000022"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q24180	uniprot:P07548	geneid:40164	geneid:40832	uniprot:"Deaf1"("protein name")	uniprot:"Dfd"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:8617243	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Deaf1_Dfd:REDFLY:TF000853"|redfly:"Deaf1_Dfd:REDFLY:TF000858"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P07548	uniprot:P07548	geneid:40832	geneid:40832	uniprot:"Dfd"("protein name")	uniprot:"Dfd"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:1995417|pubmed:7910795	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	redfly:"Dfd_Dfd:REDFLY:TF000850"|redfly:"Dfd_Dfd:REDFLY:TF000852"|redfly:"Dfd_Dfd:REDFLY:TF000849"|oreganno:OREG0001260|oreganno:OREG0001256|redfly:"Dfd_Dfd:REDFLY:TF000848"|redfly:"Dfd_Dfd:REDFLY:TF000847"|oreganno:OREG0001262|oreganno:OREG0001255|oreganno:OREG0001253|oreganno:OREG0001261|oreganno:OREG0001250|redfly:"Dfd_Dfd:REDFLY:TF000856"|redfly:"Dfd_Dfd:REDFLY:TF000861"|oreganno:OREG0001249|oreganno:OREG0001258|redfly:"Dfd_Dfd:REDFLY:TF000854"|oreganno:OREG0001251|redfly:"Dfd_Dfd:REDFLY:TF000855"|redfly:"Dfd_Dfd:REDFLY:TF000859"|oreganno:OREG0001248|oreganno:OREG0001257|redfly:"Dfd_Dfd:REDFLY:TF000857"|redfly:"Dfd_Dfd:REDFLY:TF000860"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P15330	uniprot:P07713	geneid:35047	geneid:33432	uniprot:"dl"("protein name")	uniprot:"dpp"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:8458580	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"dl_dpp:REDFLY:TF000056"|redfly:"dl_dpp:REDFLY:TF000065"|redfly:"dl_dpp:REDFLY:TF000049"|redfly:"dl_dpp:REDFLY:TF000050"|redfly:"dl_dpp:REDFLY:TF000066"|redfly:"dl_dpp:REDFLY:TF000070"|redfly:"dl_dpp:REDFLY:TF000061"|redfly:"dl_dpp:REDFLY:TF000063"|redfly:"dl_dpp:REDFLY:TF000055"|redfly:"dl_dpp:REDFLY:TF000051"|redfly:"dl_dpp:REDFLY:TF000069"|redfly:"dl_dpp:REDFLY:TF000052"|redfly:"dl_dpp:REDFLY:TF000053"|redfly:"dl_dpp:REDFLY:TF000071"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P15330	uniprot:P20350	geneid:35047	geneid:38168	uniprot:"dl"("protein name")	uniprot:"rho"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:1325394	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"dl_rho:REDFLY:TF000579"|redfly:"dl_rho:REDFLY:TF000580"|redfly:"dl_rho:REDFLY:TF000575"|redfly:"dl_rho:REDFLY:TF000571"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P15330	uniprot:P08044	geneid:35047	geneid:34908	uniprot:"dl"("protein name")	uniprot:"sna"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:1644293	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"dl_sna:REDFLY:TF000251"|redfly:"dl_sna:REDFLY:TF000246"|redfly:"dl_sna:REDFLY:TF000243"|redfly:"dl_sna:REDFLY:TF000244"|redfly:"dl_sna:REDFLY:TF000245"|redfly:"dl_sna:REDFLY:TF000249"|redfly:"dl_sna:REDFLY:TF000247"|redfly:"dl_sna:REDFLY:TF000250"|redfly:"dl_sna:REDFLY:TF000252"|redfly:"dl_sna:REDFLY:TF000248"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P15330	uniprot:P10627	geneid:35047	geneid:37655	uniprot:"dl"("protein name")	uniprot:"twi"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:1648449|pubmed:8453668|pubmed:8068548|pubmed:1655572	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"dl_twi:REDFLY:TF000487"|redfly:"dl_twi:REDFLY:TF001750"|redfly:"dl_twi:REDFLY:TF001970"|redfly:"dl_twi:REDFLY:TF001966"|redfly:"dl_twi:REDFLY:TF001968"|redfly:"dl_twi:REDFLY:TF000488"|redfly:"dl_twi:REDFLY:TF001967"|redfly:"dl_twi:REDFLY:TF000486"|redfly:"dl_twi:REDFLY:TF001965"|redfly:"dl_twi:REDFLY:TF000496"|redfly:"dl_twi:REDFLY:TF000494"|redfly:"dl_twi:REDFLY:TF001969"|redfly:"dl_twi:REDFLY:TF000492"|redfly:"dl_twi:REDFLY:TF000498"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P15330	uniprot:P09089	geneid:35047	geneid:40828	uniprot:"dl"("protein name")	uniprot:"zen"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:8344257|pubmed:1423619	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"dl_zen:REDFLY:TF000838"|redfly:"dl_zen:REDFLY:TF001811"|redfly:"dl_zen:REDFLY:TF000836"|redfly:"dl_zen:REDFLY:TF000841"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q26263	uniprot:P19339	geneid:35800	geneid:3772180	uniprot:"dpn"("protein name")	uniprot:"Sxl"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:7567454|pubmed:18773886	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	redfly:"dpn_Sxl:REDFLY:TF001908"|redfly:"dpn_Sxl:REDFLY:TF001909"|oreganno:OREG0000479|redfly:"dpn_Sxl:REDFLY:TF001910"|redfly:"dpn_Sxl:REDFLY:TF001907"|redfly:"dpn_Sxl:REDFLY:TF000141"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O96083	uniprot:P26019	-	geneid:42553	uniprot:"Dref"("protein name")	uniprot:"DNApol-alpha180"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:8093616	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Dref_DNApol-alpha180:REDFLY:TF001281"|redfly:"Dref_DNApol-alpha180:REDFLY:TF001278"|redfly:"Dref_DNApol-alpha180:REDFLY:TF001279"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q86NK7	uniprot:P26019	-	geneid:42553	uniprot:"Dref"("protein name")	uniprot:"DNApol-alpha180"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:8093616	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Dref_DNApol-alpha180:REDFLY:TF001281"|redfly:"Dref_DNApol-alpha180:REDFLY:TF001278"|redfly:"Dref_DNApol-alpha180:REDFLY:TF001279"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q94883	uniprot:P26019	geneid:34328	geneid:42553	uniprot:"Dref"("protein name")	uniprot:"DNApol-alpha180"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")|psi-mi:"MI:0364"("inferred by curator")	-	pubmed:8093616	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")|pubmed:26578589("ORegAnno")	oreganno:OREG0001679|oreganno:OREG0001680|redfly:"Dref_DNApol-alpha180:REDFLY:TF001281"|redfly:"Dref_DNApol-alpha180:REDFLY:TF001278"|oreganno:OREG0001682|redfly:"Dref_DNApol-alpha180:REDFLY:TF001279"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
