uniprotAC.tf,uniprotAC.target,otherAC.tf,otherAC.target,name.tf,name.target,detection.method,pubmedAC,organism,source.database
F1QDF2,F1QEG9,-,-,sall4,smurf1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,X1WDD8,-,100537934,sall4,ap5z1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E7FB52,-,-,sall4,card11,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,X1WGE1,-,-,sall4,card11,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8QGQ8,-,-,sall4,card11,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8PZD0,-,-,sall4,ttyh3a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E7F5H4,-,-,sall4,ttyh3a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8Q4V2,-,-,sall4,ttyh3a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8Q7Q4,-,-,sall4,ttyh3a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F6NGW9,-,555448,sall4,snx8a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,X1WDN5,-,-,sall4,snx8a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,C5J071,-,-,sall4,snx8a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q6I6N0,-,-,sall4,mafk,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IVU1,-,415133,sall4,mafk,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4INF7,-,327198,sall4,micall2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4ICZ9,-,-,sall4,micall2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IIW4,-,-,sall4,zfand2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q7SXI4,-,393489,sall4,zfand2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E7EXH8,-,799265,sall4,LOC799265,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0JMI2,-,565192,sall4,gpr146,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,X1WDJ7,-,-,sall4,unkl,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E7FC88,-,565405,sall4,unkl,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0PJR3,-,559124,sall4,ppap2d,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E7F512,-,794371,sall4,slc16a5b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q6PC77,-,393675,sall4,atp5pd,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IYH3,-,-,sall4,dnajb1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IAI9,-,-,sall4,si:ch73-167f10.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q1A5L0,-,724017,sall4,crb3a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1RAB1,-,-,sall4,F1RAB1_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IS77,-,100147988,sall4,chmp6a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0J9YJ15,-,-,sall4,chmp6a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F8W5R9,-,-,sall4,aatka,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,X1WBD2,-,-,sall4,si:dkey-210j14.4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E7F4P0,-,-,sall4,si:dkey-210j14.4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8Q5T2,-,-,sall4,notch3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QZF2,-,-,sall4,notch3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8QH43,-,-,sall4,notch3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q9I8K8,-,170457,sall4,s1pr2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8QKD5,-,-,sall4,si:ch211-74m13.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F6PCI7,-,100334824,sall4,si:ch211-74m13.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QH43,-,-,sall4,nprl3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QJH3,-,-,sall4,nprl3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,P57095,-,58080,sall4,axin2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0G2LAQ7,-,797750,sall4,bahcc1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q7ZUC6,-,335409,sall4,socs3a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E7F4C0,-,327239,sall4,usp36,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q0P4B9,-,751762,sall4,mcrip1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q6NZT2,-,336227,sall4,cdr2l,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E7FCK4,-,100302390,sall4,si:ch211-110e21.3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8RNE9,-,-,sall4,A0A2R8RNE9_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,X1WBA2,-,-,sall4,X1WBA2_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,X1WD87,-,556746,sall4,si:ch73-364h19.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E7F216,-,-,sall4,xylt2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A286YA42,-,100003714,sall4,si:ch73-366l1.5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QIM0,-,-,sall4,tsen54,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0G2L6L0,-,-,sall4,pitpnc1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QNJ7,-,-,sall4,helz,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0A0MPG4,-,-,sall4,helz,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QQX2,-,-,sall4,znf1004,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QS81,-,-,sall4,znf1004,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1Q6I8,-,-,sall4,proza,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1Q5S2,-,768176,sall4,proza,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QEL0,-,402840,sall4,tmem214,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q2WG79,-,654447,sall4,ripply2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5SPB2,-,566484,sall4,scaf11,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F8W5M3,-,-,sall4,scaf11,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q6NWJ4,-,403080,sall4,dnajc2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q66JN9,-,447910,sall4,nudt4b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E9QE05,-,-,sall4,nudt4b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q6DGB4,-,437025,sall4,yeats4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q7SXV2,-,406815,sall4,aebp2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5RGR6,-,-,sall4,waslb,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1R152,-,-,sall4,gnsa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A1L224,-,791169,sall4,creb3l2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,B8A5I7,-,-,sall4,ssbp1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q1L8M7,-,-,sall4,tmem209,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F6P528,-,555279,sall4,tmem209,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F6P5S3,-,-,sall4,F6P5S3_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QGF1,-,503753,sall4,F1QGF1_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5RHW0,-,557810,sall4,mapk12b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1RBC9,-,-,sall4,ccnc,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,B3DI58,-,572199,sall4,ngs,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IU87,-,-,sall4,si:ch73-352p4.5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IED1,-,-,sall4,si:ch73-352p4.5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E7F2N1,-,100334600,sall4,si:ch73-352p4.5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IWD6,-,-,sall4,foxm1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QRF9,-,-,sall4,foxm1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4INB2,-,-,sall4,foxm1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q1LUD1,-,100034546,sall4,tmem168a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IDG3,-,-,sall4,nudt5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q6IQ66,-,415176,sall4,nudt5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IJK0,-,-,sall4,nudt5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IW87,-,-,sall4,nudt5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q6PC40,-,393694,sall4,cdc123,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A5WUQ1,-,-,sall4,ccdc3a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A5WUQ0,-,-,sall4,optn,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A5WUP9,-,-,sall4,optn,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QUV1,-,799266,sall4,mpped1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8Q9G9,-,-,sall4,mpped1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8RI93,-,-,sall4,mpped1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E7F597,-,566242,sall4,slc41a2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QGR8,-,-,sall4,si:dkey-48p11.3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1REP6,-,-,sall4,chst11,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,X1WCP5,-,550401,sall4,hcfc2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,X1WBN2,-,-,sall4,hcfc2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q6GMK6,-,431733,sall4,tspan9,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QL44,-,570288,sall4,flncb,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q7T2G0,-,394127,sall4,tspan12,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q1LV94,-,-,sall4,sema3aa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,H0WFD7,-,-,sall4,asb13a.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,H0WEL2,-,-,sall4,asb13a.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q6DGH5,-,436801,sall4,asb13a.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,H0WF25,-,-,sall4,asb13a.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5TZH2,-,406412,sall4,tmbim4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8PYD6,-,-,sall4,A0A2R8PYD6_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5TZH0,-,558006,sall4,grip1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IVS6,-,-,sall4,grip1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8PW68,-,-,sall4,grip1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5SP51,-,-,sall4,pphln1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8Q7B4,-,-,sall4,pphln1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5SP53,-,-,sall4,pphln1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5SP52,-,-,sall4,pphln1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A5PF35,-,-,sall4,pphln1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,H0WFF5,-,-,sall4,pphln1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,B7ZD69,-,-,sall4,prickle1b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F2Z4V3,-,556148,sall4,prickle1b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5SP54,-,556148,sall4,prickle1b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5RH91,-,-,sall4,plxnb2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8PX85,-,-,sall4,plxnb2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QBC0,-,561433,sall4,plxnb2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,B0S6W7,-,-,sall4,plxnb2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q0E671,-,561018,sall4,cmasa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5RH73,-,30225,sall4,smo,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1R213,-,-,sall4,casc1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8QEL1,-,-,sall4,casc1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,T1ECS4,-,566485,sall4,casc1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q90259,-,30466,sall4,ascl1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5RGJ4,-,-,sall4,klhl42,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5RGJ5,-,387304,sall4,cwf19l1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5RGJ8,-,553365,sall4,gnptab,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5RGJ7,-,-,sall4,dram1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5XJP2,-,450046,sall4,cradd,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5RH02,-,606683,sall4,sco2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E9QDQ3,-,565021,sall4,lrrc4.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8RXX2,-,-,sall4,lrrc4.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8Q3A7,-,-,sall4,lrrc4.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8Q2F2,-,-,sall4,lrrc4.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8Q6E4,-,-,sall4,lrrc4.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8RZY3,-,-,sall4,cdhr5-rs,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8QF50,-,-,sall4,cdhr5-rs,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5RGI4,-,-,sall4,dennd6b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8PZN4,-,-,sall4,ppp6r2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5RGI5,-,560729,sall4,ppp6r2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1Q517,-,-,sall4,gsap,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5TYU4,-,-,sall4,gsap,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8RJ40,-,568061,sall4,napepld,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5TZE8,-,568061,sall4,napepld,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5TZE9,-,-,sall4,ints13,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q6DGI9,-,-,sall4,syt1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5TZ27,-,436736,sall4,syt1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4I9Q9,-,563056,sall4,hcls1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q1LWS2,-,563056,sall4,hcls1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q1LWS5,-,-,sall4,guca1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q6PBN0,-,393764,sall4,ndufb2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8Q0X4,-,-,sall4,mdm2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QU48,-,-,sall4,mdm2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,B0R0S9,-,-,sall4,mdm2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,B0R0S8,-,-,sall4,mdm2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4ISQ1,-,30637,sall4,mdm2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1Q943,-,-,sall4,cpm,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5TZ62,-,-,sall4,cpm,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1R2J0,-,-,sall4,acot14,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5RHG4,-,-,sall4,acot14,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5RH31,-,-,sall4,ndufa12,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q5RH33,-,556459,sall4,fgd6,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A286Y8J4,-,556459,sall4,fgd6,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A2R8Q395,-,-,sall4,fgd6,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q7SXF6,-,393495,sall4,creld2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1R725,-,-,sall4,alg12,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1R9W4,-,368436,sall4,celsr1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A286Y9U4,-,-,sall4,celsr1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QKG4,-,-,sall4,celsr1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QRX8,-,-,sall4,trmu,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,H0WE80,-,-,sall4,si:ch73-263o4.3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E7FEB7,-,100331575,sall4,alg10,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1R0E4,-,-,sall4,nup50,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A1L1QZM3,-,-,sall4,nup50,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,E7F6V0,-,564021,sall4,trabd2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q08BZ3,-,767776,sall4,june,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QA11,-,-,sall4,ddrgk1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,K7DYC3,-,-,sall4,hspb1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A4VAK4,-,368243,sall4,hspb1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A5WUM7,-,791578,sall4,dhrs11a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q66I22,-,192311,sall4,srrt,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q4QRM2,-,402792,sall4,Q4QRM2_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0G2KT66,-,-,sall4,LOC100537556,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IAX8,-,-,sall4,lifra,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IE17,-,541493,sall4,lifra,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2ARH5,-,-,sall4,si:ch211-12e13.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2ARH3,-,-,sall4,lrp13,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2ARH4,-,-,sall4,lrp13,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F2Z4W6,-,799523,sall4,LOC799523,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A5WVV4,-,-,sall4,si:dkey-98f17.5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2BE49,-,553757,sall4,ppm1f,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IWS2,-,-,sall4,ckap2l,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q6DH74,-,436976,sall4,snrnp27,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2CG10,-,-,sall4,ap3m2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q8AXX2,-,368206,sall4,tbx1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QQ60,-,-,sall4,txnrd2.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IL26,-,796574,sall4,srrm4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A5WW08,-,564271,sall4,chfr,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2CEX5,-,-,sall4,rnf215,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,F1QHB9,-,-,sall4,rnf215,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2CEX6,-,568076,sall4,hira,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2CEB0,-,-,sall4,poli,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q502L2,-,492357,sall4,pgam5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2CEB4,-,570879,sall4,golga3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2BGM5,-,30315,sall4,foxn4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2BG43,-,558007,sall4,gltp,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2BG46,-,556837,sall4,ankrd13a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2BG45,-,793882,sall4,git2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A0A0R4IM12,-,-,sall4,si:dkey-234h16.7,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2BGT0,-,559099,sall4,usp30,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2BIG1,-,-,sall4,limk2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q6DG29,-,436924,sall4,limk2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2BIG3,-,-,sall4,pik3ip1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,Q29RB5,-,562344,sall4,hs3st1l2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2BGK3,-,797046,sall4,sh2d1aa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A5WWI9,-,-,sall4,si:ch73-92i20.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
F1QDF2,A2CF00,-,-,sall4,shisa2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
