uniprotAC.tf,uniprotAC.target,otherAC.tf,otherAC.target,name.tf,name.target,detection.method,pubmedAC,organism,source.database
P32657,P39703,856911,,CHD1,YAA4_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P39704,856911,851226,CHD1,ERP2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P39702,856911,851261,CHD1,VPS8,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P10591,856911,851259,CHD1,SSA1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P0CX57,856911,851269;856258,CHD1,TY1A-A,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,D6VPM8,856911,851276,CHD1,YAJ3_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q3E770,856911,851229;852163;852630,CHD1,PAU9,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P07251,856911,852177,CHD1,ATP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25046,856911,852184,CHD1,ROX3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q3E840,856911,852207,CHD1,KTI11,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P09435,856911,852203,CHD1,SSA3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32357,856911,852205,CHD1,AAR2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P38203,856911,852255,CHD1,LSM2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P38202,856911,852253,CHD1,YBC8_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q12266,856911,852279,CHD1,TY1A-BL,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q12490,856911,852280,CHD1,TY1B-BL,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P35194,856911,852282,CHD1,UTP20,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P02294,856911,852284,CHD1,HTB2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P38124,856911,852293,CHD1,FLR1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P61830,856911,852295;855700,CHD1,HHT1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P02309,856911,852294;855701,CHD1,HHF1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P38073,856911,852321,CHD1,EDS1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P38223,856911,852320,CHD1,YBO2_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P38228,856911,852332,CHD1,TCM62,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P38084,856911,852360,CHD1,BAP2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P35177,856911,852373,CHD1,SPT7,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P18238,856911,852380,CHD1,AAC3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32605,856911,852416,CHD1,MUD1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P38303,856911,,CHD1,YB40_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P38302,856911,852486,CHD1,NTC20,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q02753,856911,852489,CHD1,RPL21A,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P13712,856911,852494,CHD1,MSI1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32528,856911,852507,CHD1,DUR1_2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P38138,856911,852530,CHD1,ROT2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P38325,856911,852531,CHD1,OM14,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P38151,856911,852533,CHD1,PBP2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25571,856911,,CHD1,YCE1_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25569,856911,850318,CHD1,GID7,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P17967,856911,850314,CHD1,PDI1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25604,856911,850349,CHD1,STP22,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25587,856911,850351,CHD1,LDB16,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25603,856911,,CHD1,CWH36,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25578,856911,850352,CHD1,PGS1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25605,856911,850348,CHD1,ILV6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25349,856911,850360,CHD1,YCP4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25350,856911,,CHD1,YCP6_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P08679,856911,850361,CHD1,CIT2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25371,856911,850369,CHD1,ADP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25345,856911,850388,CHD1,SLM5,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q3E7Z8,856911,1466398,CHD1,YC204_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25623,856911,850396,CHD1,SYP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25356,856911,850398,CHD1,BPH1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25337,856911,850427,CHD1,BUD31,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P25364,856911,850429,CHD1,HCM1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P0CY13,856911,850458,CHD1,HMRA2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q12690,856911,851477,CHD1,RPL13A,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q07458,856911,851483,CHD1,RXT3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q12023,856911,,CHD1,YD011_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q12210,856911,851553,CHD1,YD009_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P07284,856911,851587,CHD1,SES1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q12421,856911,851585,CHD1,ATG31,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P14843,856911,851605,CHD1,ARO3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q12392,856911,851600,CHD1,TY2A-DR1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q12472,856911,851599,CHD1,TY2B-DR1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q6Q5X2,856911,851604,CHD1,YD34B_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P54857,856911,851628,CHD1,TGL2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q12176,856911,851632,CHD1,MAK21,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q12167,856911,851637,CHD1,RRG1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q03834,856911,851671,CHD1,MSH6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q03835,856911,851672,CHD1,GRX3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q03900,856911,851710,CHD1,YD132_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q03964,856911,851750,CHD1,TY1A-DR2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P11075,856911,851748,CHD1,SEC7,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32501,856911,851797,CHD1,GCD6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q12441,856911,851795,CHD1,TY1A-DR3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q99231,856911,851794,CHD1,TY1B-DR3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P02293,856911,851810,CHD1,HTB1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P07170,856911,851812,CHD1,ADK1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P11978,856911,851813,CHD1,SIR4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P22580,856911,851829,CHD1,AMD2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q03782,856911,851827,CHD1,SNU56,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q99303,856911,851850,CHD1,TY2A-DR3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q07791,856911,851851,CHD1,TY2B-DR3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P52911,856911,851848,CHD1,EXG2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q12331,856911,851855,CHD1,YFAS1_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,O74302,856911,851853,CHD1,TY1A-DR4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q07793,856911,851852,CHD1,TY1B-DR4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P0CX65,856911,851913;853069;855071;856907,CHD1,TY1A-DR5,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P0C2I2,856911,851914,CHD1,TY1B-DR5,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q06667,856911,851910,CHD1,IPK1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q05503,856911,,CHD1,YD340_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q05497,856911,851938,CHD1,YD338_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q05498,856911,851939,CHD1,FCF1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q06325,856911,851950,CHD1,YPS7,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,O94742,856911,851967,CHD1,SEM1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q3E6R5,856911,851989,CHD1,YD381_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q04149,856911,851994,CHD1,MUS81,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P52488,856911,851998,CHD1,UBA2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P06844,856911,852001,CHD1,SPT3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q04049,856911,852028,CHD1,RAD30,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P87267,856911,,CHD1,YD417_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32898,856911,852041,CHD1,CYM1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P87269,856911,,CHD1,YD433_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q04080,856911,852044,CHD1,GPI17,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q02336,856911,852059,CHD1,ADA2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q03327,856911,852081,CHD1,UGO1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q03337,856911,852083,CHD1,TRS31,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q04399,856911,852117,CHD1,GMC1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P56508,856911,852138,CHD1,SNA2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q04413,856911,,CHD1,API2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q04412,856911,852136,CHD1,AGE1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q04418,856911,852139,CHD1,RBA50,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40464,856911,854672,CHD1,FLX1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40463,856911,854671,CHD1,VHS2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q45U18,856911,1466491,CHD1,YI134_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40188,856911,854753,CHD1,RGI2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40520,856911,,CHD1,YIF9_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40522,856911,854755,CHD1,VHR1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40523,856911,854756,CHD1,YIF5_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40539,856911,,CHD1,YIC8_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40318,856911,854781,CHD1,SSM4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q02598,856911,854799,CHD1,YI014_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40549,856911,854801,CHD1,MNT3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40566,856911,854824,CHD1,YIS7_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32521,856911,854822,CHD1,PAN1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P39978,856911,856643,CHD1,YEH7_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32611,856911,856660,CHD1,RML2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32612,856911,856662,CHD1,PAU2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32617,856911,856667,CHD1,IES6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32614,856911,856664,CHD1,FRD1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32618,856911,856668,CHD1,YEF3_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32633,856911,856678,CHD1,MTC7,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32629,856911,856675,CHD1,ANP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P24279,856911,856680,CHD1,MCM3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32630,856911,856676,CHD1,UTR5,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q02217,856911,,CHD1,YE034_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P0C5M6,856911,,CHD1,YE020_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40000,856911,,CHD1,YEB0_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40001,856911,,CHD1,YEA8_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P89886,856911,856725,CHD1,TMA20,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P22141,856911,856731,CHD1,PRE1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P24384,856911,856732,CHD1,PRP22,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P17064,856911,856783,CHD1,FCY2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P28240,856911,856794,CHD1,ICL1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40042,856911,856796,CHD1,RRT13,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P0CX31,856911,854741;856805,CHD1,RPS24A,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,A0A023PXJ3,856911,,CHD1,YE76A_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40048,856911,856807,CHD1,PTP3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40054,856911,856814,CHD1,SER3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40062,856911,,CHD1,YES7_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P39967,856911,856835,CHD1,UBP9,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P0CX40,856911,852206;856839,CHD1,RPS8B,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P39945,856911,856838,CHD1,AST2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P22202,856911,856840,CHD1,SSA4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32634,856911,856869,CHD1,PMD1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32598,856911,856870,CHD1,GLC7,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40082,856911,,CHD1,YEW5_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P39958,856911,856876,CHD1,GDI1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40081,856911,856873,CHD1,MGDP1_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40083,856911,856877,CHD1,YEW7_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q3E784,856911,856928,CHD1,SLO1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40098,856911,856931,CHD1,FMP10,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32645,856911,856927,CHD1,ISC10,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P43565,856911,850511,CHD1,RIM15,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P43567,856911,850514,CHD1,AGX1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P43570,856911,850517,CHD1,GYP8,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P43573,856911,850521,CHD1,BUD27,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P43572,856911,850520,CHD1,EPL1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P43576,856911,,CHD1,YFB9_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P43575,856911,850524,CHD1,PAU5,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40965,856911,850545,CHD1,MSH4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P0CX63,856911,850548;853067,CHD1,TY2B-F,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P0CX61,856911,850547;853066,CHD1,TY2A-F,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P43591,856911,850558,CHD1,YFH7,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P43600,856911,850576,CHD1,YFJ0_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q00684,856911,850585,CHD1,CDC14,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P43606,856911,850587,CHD1,PTR3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P43608,856911,850595,CHD1,YFK5_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P43610,856911,850599,CHD1,IRC5,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q92316,856911,852625,CHD1,OST5,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53090,856911,852672,CHD1,ARO8,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P09620,856911,852670,CHD1,KEX1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53093,856911,852676,CHD1,YIP4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53091,856911,852673,CHD1,MCM6,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P38622,856911,852719,CHD1,RCK1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53124,856911,852743,CHD1,PCL10,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53123,856911,852741,CHD1,MRM2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53129,856911,852753,CHD1,MON1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,Q8TGP1,856911,,CHD1,YG123_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53133,856911,852761,CHD1,YGL7_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53142,856911,852774,CHD1,VPS73,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53011,856911,852778,CHD1,SEH1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53144,856911,852777,CHD1,YGK1_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P21827,856911,852782,CHD1,SRM1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P40957,856911,852794,CHD1,MAD1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32435,856911,852791,CHD1,MF(ALPHA)2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P05737,856911,852804,CHD1,RPL7A,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53177,856911,852832,CHD1,TYW3,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53183,856911,852844,CHD1,YGD9_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53188,856911,852854,CHD1,CGR1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P04449,856911,852852,CHD1,RPL24A,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P21243,856911,852873,CHD1,SCL1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53194,856911,,CHD1,BRP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P27882,856911,852916,CHD1,ERV1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P28737,856911,852915,CHD1,MSP1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P31787,856911,852925,CHD1,ACB1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53236,856911,852947,CHD1,RSC1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53045,856911,852951,CHD1,ERG25,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53262,856911,852998,CHD1,VOA1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53263,856911,,CHD1,YG2U_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53270,856911,853014,CHD1,YG32_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P48837,856911,853016,CHD1,NUP57,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53271,856911,853017,CHD1,COG2,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P0C5N2,856911,,CHD1,YG122_YEAST,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P33336,856911,853045,CHD1,SKN1,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32318,856911,853047,CHD1,THI4,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P32893,856911,853076,CHD1,TRS65,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53292,856911,853075,CHD1,MRPS35,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
P32657,P53299,856911,853093,CHD1,TIM13,chromatin immunoprecipitation assay,27924024,Saccharomyces cerevisiae,GTRD
