BUD26,Q03783,-,target gene,Saccharomyces cerevisiae
YO050_YEAST,Q08222,-,target gene,Saccharomyces cerevisiae
SRP68,P38687,855833,target gene,Saccharomyces cerevisiae
TIM9,O74700,856693,target gene,Saccharomyces cerevisiae
YND3_YEAST,P53964,855698,target gene,Saccharomyces cerevisiae
YP247_YEAST,Q12523,855829,target gene,Saccharomyces cerevisiae
YD062_YEAST,Q07410,-,target gene,Saccharomyces cerevisiae
LHP1,P33399,851509,target gene,Saccharomyces cerevisiae
NIT3,P49954,851065,target gene,Saccharomyces cerevisiae
ENV7,Q12003,855840,target gene,Saccharomyces cerevisiae
CSM2,P40465,854674,target gene,Saccharomyces cerevisiae
SWC3,P31376,851222,target gene,Saccharomyces cerevisiae
PRP45,P28004,851201,target gene,Saccharomyces cerevisiae
MEH1,Q02205,853876,target gene,Saccharomyces cerevisiae
TY1B-PR3,P0C2J1,856284,target gene,Saccharomyces cerevisiae
COX17,Q12287,850651,target gene,Saccharomyces cerevisiae
YSP2,Q06681,851926,target gene,Saccharomyces cerevisiae
UTP9,P38882,856603,target gene,Saccharomyces cerevisiae
SSA1,P10591,851259,target gene,Saccharomyces cerevisiae
PHO4,P07270,850594.0,transcription factor,Saccharomyces cerevisiae
ORT1,Q12375,854297,target gene,Saccharomyces cerevisiae
RPL30,P14120,852853,target gene,Saccharomyces cerevisiae
RIM4,P38741,856361,target gene,Saccharomyces cerevisiae
AHC1,Q12433,854188,target gene,Saccharomyces cerevisiae
YFM6_YEAST,P43624,-,target gene,Saccharomyces cerevisiae
TDA10,P42938,853119,target gene,Saccharomyces cerevisiae
PSY1,P36082,-,target gene,Saccharomyces cerevisiae
LSB3,P43603,850580,target gene,Saccharomyces cerevisiae
CSF1,Q12150,850776,target gene,Saccharomyces cerevisiae
TY1B-GR3,Q12316,853068,target gene,Saccharomyces cerevisiae
YO263_YEAST,Q08728,-,target gene,Saccharomyces cerevisiae
UTP4,Q06679,851924,target gene,Saccharomyces cerevisiae
YO318_YEAST,Q99318,-,target gene,Saccharomyces cerevisiae
HOG1,P32485,850803.0,transcription factor,Saccharomyces cerevisiae
UBP3,Q01477,856895,target gene,Saccharomyces cerevisiae
SCW10,Q04951,855352,target gene,Saccharomyces cerevisiae
YTA12,P40341,855114,target gene,Saccharomyces cerevisiae
LCB5,Q06147,850964,target gene,Saccharomyces cerevisiae
FIT1,Q04433,852147,target gene,Saccharomyces cerevisiae
GON7,P46984,853255,target gene,Saccharomyces cerevisiae
TCO89,Q08921,855922,target gene,Saccharomyces cerevisiae
FMP45,Q07651,851304,target gene,Saccharomyces cerevisiae
YSP3,P25036,854164,target gene,Saccharomyces cerevisiae
KTR1,P27810,854266,target gene,Saccharomyces cerevisiae
PDS1,P40316,851691,target gene,Saccharomyces cerevisiae
RIB3,Q99258,852098,target gene,Saccharomyces cerevisiae
PAM18,Q07914,850694,target gene,Saccharomyces cerevisiae
YMJ0_YEAST,Q04501,-,target gene,Saccharomyces cerevisiae
REC8,Q12188,856115,target gene,Saccharomyces cerevisiae
MCD1,Q12158,851561,target gene,Saccharomyces cerevisiae
RBK1,P25332,850402,target gene,Saccharomyces cerevisiae
RRT5,P43607,850591,target gene,Saccharomyces cerevisiae
PAR32,Q12515,851381,target gene,Saccharomyces cerevisiae
IDP3,P53982,855723,target gene,Saccharomyces cerevisiae
SIT4,P20604,851513,target gene,Saccharomyces cerevisiae
TEL1,P38110,852190,target gene,Saccharomyces cerevisiae
CYR1,P08678,853452,target gene,Saccharomyces cerevisiae
FPK1,P53739,855783,target gene,Saccharomyces cerevisiae
RTF1,P53064,852607,target gene,Saccharomyces cerevisiae
SAD1,P43589,850555,target gene,Saccharomyces cerevisiae
SDH3,P33421,853716,target gene,Saccharomyces cerevisiae
YP034_YEAST,Q03083,856072,target gene,Saccharomyces cerevisiae
COA3,Q3E7B2,853383,target gene,Saccharomyces cerevisiae
YGT2_YEAST,P53103,-,target gene,Saccharomyces cerevisiae
RPA190,P10964,854519,target gene,Saccharomyces cerevisiae
LTE1,P07866,851209,target gene,Saccharomyces cerevisiae
ECM23,Q02710,856086,target gene,Saccharomyces cerevisiae
MLH3,Q12083,855939,target gene,Saccharomyces cerevisiae
ROM1,P53046,852961,target gene,Saccharomyces cerevisiae
SIT1,P39980,856644,target gene,Saccharomyces cerevisiae
YGD4_YEAST,P53186,-,target gene,Saccharomyces cerevisiae
YEY6_YEAST,P40093,856900,target gene,Saccharomyces cerevisiae
SET5,P38890,856614,target gene,Saccharomyces cerevisiae
PET309,P32522,850756,target gene,Saccharomyces cerevisiae
TRA1,P38811,856499,target gene,Saccharomyces cerevisiae
MGA1,P53050,853164.0,transcription factor,Saccharomyces cerevisiae
ISN1,Q99312,854326,target gene,Saccharomyces cerevisiae
ATG5,Q12380,855954,target gene,Saccharomyces cerevisiae
NOC4,Q06512,856267,target gene,Saccharomyces cerevisiae
VRG4,P40107,852647,target gene,Saccharomyces cerevisiae
RPL13A,Q12690,851477,target gene,Saccharomyces cerevisiae
SAM4,Q08985,855855,target gene,Saccharomyces cerevisiae
CCW12,Q12127,850800,target gene,Saccharomyces cerevisiae
KAR4,P25583,850303.0,transcription factor,Saccharomyces cerevisiae
RPO26,P20435,856317,target gene,Saccharomyces cerevisiae
YA016_YEAST,P0C1V3,-,target gene,Saccharomyces cerevisiae
HXT2,P23585,855023,target gene,Saccharomyces cerevisiae
YJL9_YEAST,P47021,-,target gene,Saccharomyces cerevisiae
NSG1,P38837,856535,target gene,Saccharomyces cerevisiae
NAT3,Q06504,856249,target gene,Saccharomyces cerevisiae
HST2,P53686,856092,target gene,Saccharomyces cerevisiae
YD426_YEAST,P87268,-,target gene,Saccharomyces cerevisiae
MGR3L_YEAST,P36066,853725,target gene,Saccharomyces cerevisiae
MRP7,P12687,855727,target gene,Saccharomyces cerevisiae
YJ136_YEAST,Q3E801,1466464,target gene,Saccharomyces cerevisiae
CHS7,P38843,856545,target gene,Saccharomyces cerevisiae
HAT2,P39984,856654,target gene,Saccharomyces cerevisiae
ARG3,P05150,853357,target gene,Saccharomyces cerevisiae
RPS6B,P0CX38,852479;856015,target gene,Saccharomyces cerevisiae
RAD26,P40352,853492,target gene,Saccharomyces cerevisiae
PCL2,P25693,851430,target gene,Saccharomyces cerevisiae
SPO7,P18410,851224,target gene,Saccharomyces cerevisiae
NNF2,P53253,852980,target gene,Saccharomyces cerevisiae
ATG8,P38182,852200,target gene,Saccharomyces cerevisiae
YOR29_YEAST,Q12243,-,target gene,Saccharomyces cerevisiae
YHP5_YEAST,P38808,-,target gene,Saccharomyces cerevisiae
RRT7,Q07829,-,target gene,Saccharomyces cerevisiae
IRR1,P40541,854786,target gene,Saccharomyces cerevisiae
PAU20,Q08322,854003,target gene,Saccharomyces cerevisiae
YCA2_YEAST,P25565,850353,target gene,Saccharomyces cerevisiae
YL122_YEAST,Q12312,-,target gene,Saccharomyces cerevisiae
INP52,P50942,855618,target gene,Saccharomyces cerevisiae
YHB1,P39676,853149,target gene,Saccharomyces cerevisiae
SIR3,P06701,851163,target gene,Saccharomyces cerevisiae
SWI4,P25302,856847,transcription factor,Saccharomyces cerevisiae
RPL41B,P0CX87,851344;851422,target gene,Saccharomyces cerevisiae
YJS2_YEAST,P46986,-,target gene,Saccharomyces cerevisiae
YO170_YEAST,Q08543,-,target gene,Saccharomyces cerevisiae
YEB0_YEAST,P40000,-,target gene,Saccharomyces cerevisiae
PIP2,P52960,854545.0,transcription factor,Saccharomyces cerevisiae
YC16_YEAST,P37263,850449,target gene,Saccharomyces cerevisiae
FUN12,P39730,851196,target gene,Saccharomyces cerevisiae
DAL81,P21657,854841.0,transcription factor,Saccharomyces cerevisiae
YNN4_YEAST,P53912,855588,target gene,Saccharomyces cerevisiae
FMP25,Q08023,850766,target gene,Saccharomyces cerevisiae
TAF1,P46677,853191,target gene,Saccharomyces cerevisiae
ECM22,Q05958,850928.0,transcription factor,Saccharomyces cerevisiae
ARB1,P40024,856758,target gene,Saccharomyces cerevisiae
YOP1,Q12402,856140,target gene,Saccharomyces cerevisiae
ERT1,P38140,852541.0,transcription factor,Saccharomyces cerevisiae
TRE2,Q08693,854430,target gene,Saccharomyces cerevisiae
ACF2,Q12168,850836,target gene,Saccharomyces cerevisiae
YL349_YEAST,O94086,-,target gene,Saccharomyces cerevisiae
NUP60,P39705,851263,target gene,Saccharomyces cerevisiae
TRM9,P49957,854994,target gene,Saccharomyces cerevisiae
YO13B_YEAST,Q870I1,-,target gene,Saccharomyces cerevisiae
ATG10,Q07879,850684,target gene,Saccharomyces cerevisiae
YP025_YEAST,Q02659,-,target gene,Saccharomyces cerevisiae
YNX5_YEAST,P53856,-,target gene,Saccharomyces cerevisiae
UTH1,P36135,853916,target gene,Saccharomyces cerevisiae
NAT1,P12945,851521,target gene,Saccharomyces cerevisiae
BUD14,P27637,851271,target gene,Saccharomyces cerevisiae
YL339_YEAST,O94085,-,target gene,Saccharomyces cerevisiae
RRI1,Q12468,851310,target gene,Saccharomyces cerevisiae
APC5,Q08683,854423,target gene,Saccharomyces cerevisiae
YN8P_YEAST,P53737,-,target gene,Saccharomyces cerevisiae
MGR2,Q02889,856006,target gene,Saccharomyces cerevisiae
APM2,P38700,856367,target gene,Saccharomyces cerevisiae
YD007_YEAST,Q2V2Q0,3799969,target gene,Saccharomyces cerevisiae
YMZ3_YEAST,Q04436,-,target gene,Saccharomyces cerevisiae
YDR09_YEAST,Q04585,851687,target gene,Saccharomyces cerevisiae
WRS1,Q12109,854056,target gene,Saccharomyces cerevisiae
TY4B-J,P47024,853330,target gene,Saccharomyces cerevisiae
MSR1,P38714,856491,target gene,Saccharomyces cerevisiae
TAT1,P38085,852361,target gene,Saccharomyces cerevisiae
YFT2,Q06676,851917,target gene,Saccharomyces cerevisiae
FRD1,P32614,856664,target gene,Saccharomyces cerevisiae
SUR2,P38992,851891,target gene,Saccharomyces cerevisiae
CIS3,P47001,853282,target gene,Saccharomyces cerevisiae
PEX7,P39108,851720,target gene,Saccharomyces cerevisiae
ENA1,P13587,851610,target gene,Saccharomyces cerevisiae
CCE1,Q03702,853858,target gene,Saccharomyces cerevisiae
HRD1,Q08109,854149,target gene,Saccharomyces cerevisiae
ATH1,P48016,856137,target gene,Saccharomyces cerevisiae
ICE2,P40499,854718,target gene,Saccharomyces cerevisiae
RIM13,Q03792,855186,target gene,Saccharomyces cerevisiae
EMP24,P32803,852675,target gene,Saccharomyces cerevisiae
YA035_YEAST,Q8TGV0,1466430,target gene,Saccharomyces cerevisiae
YO024_YEAST,Q08172,854134,target gene,Saccharomyces cerevisiae
QRI1,P43123,851455,target gene,Saccharomyces cerevisiae
ASE1,P50275,854223,target gene,Saccharomyces cerevisiae
ISW2,Q08773,854480,target gene,Saccharomyces cerevisiae
HMG1,P12683,854900,target gene,Saccharomyces cerevisiae
ATG11,Q12527,856162,target gene,Saccharomyces cerevisiae
MSC7,P38694,856434,target gene,Saccharomyces cerevisiae
TPS3,P38426,855303,target gene,Saccharomyces cerevisiae
VAC8,P39968,856702,target gene,Saccharomyces cerevisiae
YL152_YEAST,P54072,850845,target gene,Saccharomyces cerevisiae
BUD28,Q07992,-,target gene,Saccharomyces cerevisiae
MPC3,P53311,853158,target gene,Saccharomyces cerevisiae
LYS21,Q12122,851425,target gene,Saccharomyces cerevisiae
GUP2,Q08929,855912,target gene,Saccharomyces cerevisiae
TLG2,Q08144,854142,target gene,Saccharomyces cerevisiae
MRL1,Q06815,856194,target gene,Saccharomyces cerevisiae
PDX1,P16451,853107,target gene,Saccharomyces cerevisiae
PEX28,P38848,856555,target gene,Saccharomyces cerevisiae
AEP3,Q12089,856102,target gene,Saccharomyces cerevisiae
UBC13,P52490,851666,target gene,Saccharomyces cerevisiae
CCL1,P37366,856136,target gene,Saccharomyces cerevisiae
YD057_YEAST,Q07379,851502,target gene,Saccharomyces cerevisiae
GYP6,P32806,853406,target gene,Saccharomyces cerevisiae
GRX6,Q12438,851551,target gene,Saccharomyces cerevisiae
CKA1,P15790,854776,target gene,Saccharomyces cerevisiae
RGS2,Q99188,854274,target gene,Saccharomyces cerevisiae
YHE4_YEAST,P38727,856341,target gene,Saccharomyces cerevisiae
UNG1,P12887,854987,target gene,Saccharomyces cerevisiae
YD129_YEAST,Q07555,851428,target gene,Saccharomyces cerevisiae
KTR2,P33550,853935,target gene,Saccharomyces cerevisiae
GPI12,P23797,855324,target gene,Saccharomyces cerevisiae
NUP133,P36161,853957,target gene,Saccharomyces cerevisiae
TFA1,P36100,853840,target gene,Saccharomyces cerevisiae
YK58_YEAST,P36158,853953,target gene,Saccharomyces cerevisiae
MSY1,P48527,856007,target gene,Saccharomyces cerevisiae
TKL2,P33315,852414,target gene,Saccharomyces cerevisiae
ECI1,Q05871,850990,target gene,Saccharomyces cerevisiae
NCP1,P16603,856438,target gene,Saccharomyces cerevisiae
RPB5,P20434,852451,target gene,Saccharomyces cerevisiae
COX19,Q3E731,850642,target gene,Saccharomyces cerevisiae
YJR1_YEAST,P46992,853268,target gene,Saccharomyces cerevisiae
YKK7_YEAST,P34251,853753,target gene,Saccharomyces cerevisiae
DUO1,P53168,852819,target gene,Saccharomyces cerevisiae
YN8O_YEAST,P53736,855776,target gene,Saccharomyces cerevisiae
UBP1,P25037,851435,target gene,Saccharomyces cerevisiae
ERG3,P32353,850745,target gene,Saccharomyces cerevisiae
MNN2,P38069,852303,target gene,Saccharomyces cerevisiae
SWP1,Q02795,855180,target gene,Saccharomyces cerevisiae
NOP13,P53883,855547,target gene,Saccharomyces cerevisiae
HIS6,P40545,854792,target gene,Saccharomyces cerevisiae
PEX10,Q05568,851858,target gene,Saccharomyces cerevisiae
YBX4_YEAST,P38269,-,target gene,Saccharomyces cerevisiae
YG161_YEAST,Q3E744,3077355,target gene,Saccharomyces cerevisiae
TPN1,P53099,852689,target gene,Saccharomyces cerevisiae
MKC7,P53379,851722,target gene,Saccharomyces cerevisiae
FES1,P38260,852397,target gene,Saccharomyces cerevisiae
EMW1,P42842,855403,target gene,Saccharomyces cerevisiae
YEW7_YEAST,P40083,856877,target gene,Saccharomyces cerevisiae
HSP104,P31539,850633,target gene,Saccharomyces cerevisiae
SMC1,P32908,850540,target gene,Saccharomyces cerevisiae
DDI3,P0CH64,850483;855381,target gene,Saccharomyces cerevisiae
DPB2,P24482,856305,target gene,Saccharomyces cerevisiae
RIT1,P23796,855326,target gene,Saccharomyces cerevisiae
HUA1,P40325,853185,target gene,Saccharomyces cerevisiae
RSB1,Q08417,854214,target gene,Saccharomyces cerevisiae
AMD1,P15274,854973,target gene,Saccharomyces cerevisiae
POP5,P28005,851200,target gene,Saccharomyces cerevisiae
YG194_YEAST,Q2V2P6,3799973,target gene,Saccharomyces cerevisiae
TMA17,Q12513,851448,target gene,Saccharomyces cerevisiae
YCZ0_YEAST,P25606,850464,target gene,Saccharomyces cerevisiae
TIM22,Q12328,851309,target gene,Saccharomyces cerevisiae
SML1,Q04964,854945,target gene,Saccharomyces cerevisiae
CTR1,P49573,856241,target gene,Saccharomyces cerevisiae
SCP160,P06105,853365,target gene,Saccharomyces cerevisiae
LSC2,P53312,853159,target gene,Saccharomyces cerevisiae
QCR10,P37299,856390,target gene,Saccharomyces cerevisiae
MGM1,P32266,854386,target gene,Saccharomyces cerevisiae
RRG1,Q12167,851637,target gene,Saccharomyces cerevisiae
REX3,Q12090,850797,target gene,Saccharomyces cerevisiae
YN82_YEAST,P53717,-,target gene,Saccharomyces cerevisiae
COX4,P04037,852688,target gene,Saccharomyces cerevisiae
OPT2,Q06593,856324,target gene,Saccharomyces cerevisiae
NNRE_YEAST,P40165,855521,target gene,Saccharomyces cerevisiae
YBI3_YEAST,P38178,-,target gene,Saccharomyces cerevisiae
ZTA1,P38230,852335,target gene,Saccharomyces cerevisiae
FLO8,P40068,-,transcription factor,Saccharomyces cerevisiae
DIT2,P21595,852011,target gene,Saccharomyces cerevisiae
TY2A-LR1,P0C2J4,851127,target gene,Saccharomyces cerevisiae
SOL3,P38858,856568,target gene,Saccharomyces cerevisiae
COS3,P0CX13,852605;854907,target gene,Saccharomyces cerevisiae
NSE5,Q03718,854985,target gene,Saccharomyces cerevisiae
YGP2_YEAST,P53113,-,target gene,Saccharomyces cerevisiae
SCO2,P38072,852312,target gene,Saccharomyces cerevisiae
KTI11,Q3E840,852207,target gene,Saccharomyces cerevisiae
SCEI,P03882,854590,target gene,Saccharomyces cerevisiae
CLB5,P30283,856237,target gene,Saccharomyces cerevisiae
RGM1,Q00453,855220,transcription factor,Saccharomyces cerevisiae
GFD1,Q04839,855297,target gene,Saccharomyces cerevisiae
SNA2,P56508,852138,target gene,Saccharomyces cerevisiae
IES1,P43579,850534,target gene,Saccharomyces cerevisiae
MRPS16,Q02608,856094,target gene,Saccharomyces cerevisiae
YAN8_YEAST,P39564,851296,target gene,Saccharomyces cerevisiae
PAD1,P33751,852150,target gene,Saccharomyces cerevisiae
IRC11,Q12479,-,target gene,Saccharomyces cerevisiae
YL042_YEAST,Q07990,850731,target gene,Saccharomyces cerevisiae
SAS3,P34218,852228,target gene,Saccharomyces cerevisiae
YO161_YEAST,Q8TGS0,1466484,target gene,Saccharomyces cerevisiae
YGV4_YEAST,P53089,852669,target gene,Saccharomyces cerevisiae
CYC7,P00045,856672,target gene,Saccharomyces cerevisiae
UBR2,Q07963,850711,target gene,Saccharomyces cerevisiae
PRM9,P39551,851282,target gene,Saccharomyces cerevisiae
GPA1,P08539,856394,target gene,Saccharomyces cerevisiae
ERP6,P53198,852882,target gene,Saccharomyces cerevisiae
TVP18,Q04767,855093,target gene,Saccharomyces cerevisiae
BSC2,Q05611,851868,target gene,Saccharomyces cerevisiae
LST7,P53237,852948,target gene,Saccharomyces cerevisiae
ERV1,P27882,852916,target gene,Saccharomyces cerevisiae
ARMT1_YEAST,Q04371,855042,target gene,Saccharomyces cerevisiae
PRM6,Q04705,854959,target gene,Saccharomyces cerevisiae
GRX2,P17695,852124,target gene,Saccharomyces cerevisiae
YP109_YEAST,Q02981,855995,target gene,Saccharomyces cerevisiae
YL017_YEAST,P0CF33,-,target gene,Saccharomyces cerevisiae
RMD1,Q03441,851563,target gene,Saccharomyces cerevisiae
NAM2,P11325,851098,target gene,Saccharomyces cerevisiae
YL067_YEAST,Q07888,850659,target gene,Saccharomyces cerevisiae
AIM4,P38305,852493,target gene,Saccharomyces cerevisiae
IML1,P47170,853603,target gene,Saccharomyces cerevisiae
RPA43,P46669,854518,target gene,Saccharomyces cerevisiae
YD240_YEAST,P0C5L8,-,target gene,Saccharomyces cerevisiae
PSF3,Q12146,854019,target gene,Saccharomyces cerevisiae
FMP33,P46998,853279,target gene,Saccharomyces cerevisiae
TY1B-LR3,P0C2I6,850927,target gene,Saccharomyces cerevisiae
TY1B-MR2,Q04670,855070,target gene,Saccharomyces cerevisiae
SEC9,P40357,852892,target gene,Saccharomyces cerevisiae
YFI6_YEAST,P43597,850570,target gene,Saccharomyces cerevisiae
MUM2,P38236,852348,target gene,Saccharomyces cerevisiae
APN1,P22936,853746,target gene,Saccharomyces cerevisiae
TOM5,P80967,856252,target gene,Saccharomyces cerevisiae
YO046_YEAST,Q08216,-,target gene,Saccharomyces cerevisiae
ELA1,P53861,855491,target gene,Saccharomyces cerevisiae
YB107_YEAST,Q6B113,-,target gene,Saccharomyces cerevisiae
PRP38,Q00723,852966,target gene,Saccharomyces cerevisiae
RPL24A,P04449,852852,target gene,Saccharomyces cerevisiae
RCO1,Q04779,855097,target gene,Saccharomyces cerevisiae
SAS10,Q12136,851403,target gene,Saccharomyces cerevisiae
YG47_YEAST,P53302,-,target gene,Saccharomyces cerevisiae
STF1,P01098,851426,target gene,Saccharomyces cerevisiae
SFP1,P32432,851119,transcription factor,Saccharomyces cerevisiae
ATG13,Q06628,856315,target gene,Saccharomyces cerevisiae
DML1,Q03652,855251,target gene,Saccharomyces cerevisiae
POL12,P38121,852245,target gene,Saccharomyces cerevisiae
CPR1,P14832,851733,target gene,Saccharomyces cerevisiae
ERD2,P18414,852240,target gene,Saccharomyces cerevisiae
YEG7_YEAST,P39983,856653,target gene,Saccharomyces cerevisiae
RPL35B,P0CX85,851336;851419,target gene,Saccharomyces cerevisiae
YD158_YEAST,Q12047,-,target gene,Saccharomyces cerevisiae
DPS1,P04802,850643,target gene,Saccharomyces cerevisiae
SEC16,P48415,856020,target gene,Saccharomyces cerevisiae
ERO1,Q03103,854909,target gene,Saccharomyces cerevisiae
YP117_YEAST,Q06116,856233,target gene,Saccharomyces cerevisiae
NUP53,Q03790,855184,target gene,Saccharomyces cerevisiae
KRE28,Q04431,852145,target gene,Saccharomyces cerevisiae
YO146_YEAST,Q08533,-,target gene,Saccharomyces cerevisiae
GSC2,P40989,852920,target gene,Saccharomyces cerevisiae
TY3B-G,Q99315,853006,target gene,Saccharomyces cerevisiae
ADD66,P36040,853629,target gene,Saccharomyces cerevisiae
HSL7,P38274,852431,target gene,Saccharomyces cerevisiae
MRP10,O75012,851515,target gene,Saccharomyces cerevisiae
SDHX_YEAST,P47052,853405,target gene,Saccharomyces cerevisiae
IZH4,Q99393,854052,target gene,Saccharomyces cerevisiae
VMA22,P38784,856457,target gene,Saccharomyces cerevisiae
PUF2,Q12221,856155,target gene,Saccharomyces cerevisiae
TY1B-ER1,Q03612,856879,target gene,Saccharomyces cerevisiae
GNA1,P43577,850529,target gene,Saccharomyces cerevisiae
SPC24,Q04477,855144,target gene,Saccharomyces cerevisiae
YP016_YEAST,P0C5R5,-,target gene,Saccharomyces cerevisiae
TFB4,Q12004,856169,target gene,Saccharomyces cerevisiae
VAM7,P32912,852660,target gene,Saccharomyces cerevisiae
LAM1,P38851,856560,target gene,Saccharomyces cerevisiae
TIM11,P81449,851922,target gene,Saccharomyces cerevisiae
ASF2,P32448,851330,target gene,Saccharomyces cerevisiae
DEF1,P35732,853811,target gene,Saccharomyces cerevisiae
YTH1,Q06102,856222,target gene,Saccharomyces cerevisiae
PAU24,P38155,852603,target gene,Saccharomyces cerevisiae
SPP1,Q03012,855965,target gene,Saccharomyces cerevisiae
THI12,P42883,855384,target gene,Saccharomyces cerevisiae
MSK1,P32048,855651,target gene,Saccharomyces cerevisiae
VCX1,Q99385,851429,target gene,Saccharomyces cerevisiae
HEM13,P11353,851614,target gene,Saccharomyces cerevisiae
URK1,P27515,855746,target gene,Saccharomyces cerevisiae
TMC1,Q08422,854217,target gene,Saccharomyces cerevisiae
RNH1,Q04740,855274,target gene,Saccharomyces cerevisiae
SAP30,P38429,855305,target gene,Saccharomyces cerevisiae
FIP1,P45976,853555,target gene,Saccharomyces cerevisiae
UME1,Q03010,855964,transcription factor,Saccharomyces cerevisiae
VPS28,Q02767,856040,target gene,Saccharomyces cerevisiae
ATP2,P00830,853585,target gene,Saccharomyces cerevisiae
SDS24,P38314,852515,target gene,Saccharomyces cerevisiae
FCY22,Q12119,856789,target gene,Saccharomyces cerevisiae
DID2,P69771,853906,target gene,Saccharomyces cerevisiae
NOP4,P37838,856063,target gene,Saccharomyces cerevisiae
MATALPHA2,P0CY08,850292;850406,target gene,Saccharomyces cerevisiae
CCZ1,P38273,852428,target gene,Saccharomyces cerevisiae
CNM67,P53865,855496,target gene,Saccharomyces cerevisiae
EHD3,P28817,851606,target gene,Saccharomyces cerevisiae
MMT1,Q03218,855215,target gene,Saccharomyces cerevisiae
SSY5,P47002,853285,target gene,Saccharomyces cerevisiae
UGO1,Q03327,852081,target gene,Saccharomyces cerevisiae
CWC24,P53769,851033,target gene,Saccharomyces cerevisiae
SPC25,P40014,856738,target gene,Saccharomyces cerevisiae
AFG2,P32794,851113,target gene,Saccharomyces cerevisiae
SWC7,Q06707,851101,target gene,Saccharomyces cerevisiae
YP197_YEAST,Q08953,-,target gene,Saccharomyces cerevisiae
AIM11,P87275,856829,target gene,Saccharomyces cerevisiae
NAB2,P32505,852755,target gene,Saccharomyces cerevisiae
YM11_YEAST,P39523,855154,target gene,Saccharomyces cerevisiae
YTP1,P53584,855484,target gene,Saccharomyces cerevisiae
RSC2,Q06488,851071,target gene,Saccharomyces cerevisiae
LYS9,P38999,855786,target gene,Saccharomyces cerevisiae
RPA49,Q01080,855473,target gene,Saccharomyces cerevisiae
PET123,P17558,854329,target gene,Saccharomyces cerevisiae
SOP4,P39543,853247,target gene,Saccharomyces cerevisiae
MRS6,P32864,854552,target gene,Saccharomyces cerevisiae
GPI8,P49018,851931,target gene,Saccharomyces cerevisiae
CAX4,P53223,852924,target gene,Saccharomyces cerevisiae
GUD1,Q07729,851360,target gene,Saccharomyces cerevisiae
RPL37B,P51402,852111,target gene,Saccharomyces cerevisiae
YD169_YEAST,Q3E789,1466433,target gene,Saccharomyces cerevisiae
SWE1,P32944,853252,target gene,Saccharomyces cerevisiae
ATM1,P40416,855347,target gene,Saccharomyces cerevisiae
RTT103,Q05543,851884,target gene,Saccharomyces cerevisiae
HFA1,P32874,855247,target gene,Saccharomyces cerevisiae
SAR1,P20606,855883,target gene,Saccharomyces cerevisiae
HVG1,P0CE11,856761,target gene,Saccharomyces cerevisiae
FHL1,P39521,856219.0,transcription factor,Saccharomyces cerevisiae
ENV9,Q08651,854420,target gene,Saccharomyces cerevisiae
VPS70,P47161,853590,target gene,Saccharomyces cerevisiae
ATF1,P40353,854559,target gene,Saccharomyces cerevisiae
TRM2,P33753,853930,target gene,Saccharomyces cerevisiae
SPT23,P35210,853848,transcription factor,Saccharomyces cerevisiae
MKT1,P40850,855639,target gene,Saccharomyces cerevisiae
PUP1,P25043,854328,target gene,Saccharomyces cerevisiae
YPR36_YEAST,O13569,-,target gene,Saccharomyces cerevisiae
BNA7,Q04066,852038,target gene,Saccharomyces cerevisiae
MRS1,P07266,854839,target gene,Saccharomyces cerevisiae
CEM1,P39525,856790,target gene,Saccharomyces cerevisiae
YGK2_YEAST,P53143,-,target gene,Saccharomyces cerevisiae
SBA1,P28707,853743,target gene,Saccharomyces cerevisiae
YG1H_YEAST,P53216,-,target gene,Saccharomyces cerevisiae
RFX1,P48743,850873.0,transcription factor,Saccharomyces cerevisiae
TRR2,P38816,856506,target gene,Saccharomyces cerevisiae
ERP5,P38819,856510,target gene,Saccharomyces cerevisiae
MAM3,Q12296,854094,target gene,Saccharomyces cerevisiae
THI20,Q08224,854099,target gene,Saccharomyces cerevisiae
YD023_YEAST,Q12264,-,target gene,Saccharomyces cerevisiae
CLB2,P24869,856236,target gene,Saccharomyces cerevisiae
THI72,Q08579,854364,target gene,Saccharomyces cerevisiae
CBP3,P21560,855886,target gene,Saccharomyces cerevisiae
RPN12,P32496,850613,target gene,Saccharomyces cerevisiae
YO099_YEAST,Q08240,-,target gene,Saccharomyces cerevisiae
SOM1,Q05676,856650,target gene,Saccharomyces cerevisiae
YL149_YEAST,Q99296,850841,target gene,Saccharomyces cerevisiae
ERG9,P29704,856597,target gene,Saccharomyces cerevisiae
YL235_YEAST,A0A023PXP4,-,target gene,Saccharomyces cerevisiae
RIX1,P38883,856604,target gene,Saccharomyces cerevisiae
SPA2,P23201,850639,target gene,Saccharomyces cerevisiae
YD24B_YEAST,Q3E6R4,1466438,target gene,Saccharomyces cerevisiae
NTH1,P32356,851564,target gene,Saccharomyces cerevisiae
ARC35,P53731,855771,target gene,Saccharomyces cerevisiae
FRE2,P36033,853660,target gene,Saccharomyces cerevisiae
SER33,P40510,854736,target gene,Saccharomyces cerevisiae
ECM33,P38248,852370,target gene,Saccharomyces cerevisiae
TMS1,Q12116,851682,target gene,Saccharomyces cerevisiae
GAS3,Q03655,855255,target gene,Saccharomyces cerevisiae
YJ9J_YEAST,P47173,853607,target gene,Saccharomyces cerevisiae
YP035_YEAST,O13521,-,target gene,Saccharomyces cerevisiae
