Nsd1,Q3UL03,18193,target gene,Mus musculus
Mt1,P02802,17748,target gene,Mus musculus
Hoxd4,P10628,15436,target gene,Mus musculus
Prtn3,Q61096,19152,target gene,Mus musculus
D7Ertd443e,D2J0Y4,71007,target gene,Mus musculus
Ckmt1,P30275,12716,target gene,Mus musculus
Mga,A2AWL7,29808,target gene,Mus musculus
Tead2,P48301,21677,transcription factor,Mus musculus
Daglb,Q91WC9,231871,target gene,Mus musculus
Igh,Q32NZ5,-,target gene,Mus musculus
St18,Q80TY4,240690,target gene,Mus musculus
Abcc4,E9Q467,239273,target gene,Mus musculus
Ca1,P13634,12346,target gene,Mus musculus
Abca1,P41233,11303,target gene,Mus musculus
Entpd1,P55772,12495,target gene,Mus musculus
Dmrta1,Q8CFG4,242523,target gene,Mus musculus
Plagl2,Q3UZI7,-,transcription factor,Mus musculus
Suv39h1,O54864,20937,target gene,Mus musculus
Cxcl2,P10889,20310,target gene,Mus musculus
Kif2a,P28740,16563,target gene,Mus musculus
Nr3c2,Q8VII8,-,transcription factor,Mus musculus
Ung,P97931,22256,target gene,Mus musculus
Yy1,Q00899,22632,transcription factor,Mus musculus
Zkscan8,Q78WV9,93681,target gene,Mus musculus
Prm2,P07978,19119,target gene,Mus musculus
Nol3,Q9D1X0,78688,target gene,Mus musculus
Slc8a1,P70414,20541,target gene,Mus musculus
Neurog3,P70661,11925,transcription factor,Mus musculus
Znf335,A2A5K6,329559,transcription factor,Mus musculus
Bcl2,P10417,12043,target gene,Mus musculus
Pou1f1,Q00286,18736,transcription factor,Mus musculus
Cd34,Q64314,12490,target gene,Mus musculus
Mecom,P14404,14013,target gene,Mus musculus
Neurod6,P48986,11922,transcription factor,Mus musculus
Dbp,Q60925,13170,transcription factor,Mus musculus
Rnd2,Q9QYM5,11858,target gene,Mus musculus
Des,P31001,13346,target gene,Mus musculus
Tnnc1,P19123,21924,target gene,Mus musculus
Zfp13,P10754,22654,transcription factor,Mus musculus
Epha7,Q61772,13841,target gene,Mus musculus
Cxcl10,P17515,15945,target gene,Mus musculus
Nab2,Q61127,17937,transcription factor,Mus musculus
Tnfrsf17,O88472,21935,target gene,Mus musculus
Lif,P09056,16878,target gene,Mus musculus
Krt5,Q922U2,110308,target gene,Mus musculus
Batf,O35284,53314,target gene,Mus musculus
Ccl20,O89093,20297,target gene,Mus musculus
Pklr,E9Q509,18770,target gene,Mus musculus
Slco1b2,Q9JJL3,28253,target gene,Mus musculus
Ar,P19091,11835,transcription factor,Mus musculus
Cdk2,P97377,12566,target gene,Mus musculus
Zkscan8,Q8BSL0,93681,target gene,Mus musculus
Cd52,Q64389,23833,target gene,Mus musculus
Khdrbs1,Q60749,20218,transcription factor,Mus musculus
Mtor,Q9JLN9,56717,target gene,Mus musculus
Sct,Q08535,20287,target gene,Mus musculus
Cx3cr1,Q9Z0D9,13051,target gene,Mus musculus
Capn2,O08529,12334,target gene,Mus musculus
Hck,P08103,15162,target gene,Mus musculus
Rgs4,O08899,19736,target gene,Mus musculus
Gja1,P23242,14609,target gene,Mus musculus
Epha2,Q03145,13836,target gene,Mus musculus
Tns1,A0A087WPC7,-,target gene,Mus musculus
Casz1,Q9CWL2,69743,target gene,Mus musculus
Zfpm1,O35615,22761,transcription factor,Mus musculus
Dusp4,Q8BFV3,319520,target gene,Mus musculus
Eed,Q921E6,13626,target gene,Mus musculus
Smarca2,Q6DIC0,67155,transcription factor,Mus musculus
Igf2bp2,Q5SF07,319765,target gene,Mus musculus
Stmn1,P54227,16765,target gene,Mus musculus
Ptpro,E9Q612,19277,target gene,Mus musculus
Mif,P34884,17319,target gene,Mus musculus
Klrg1,O88713,50928,target gene,Mus musculus
Pemt,Q61907,18618,target gene,Mus musculus
Rhox5,P52651,-,target gene,Mus musculus
Topors,Q80Z37,106021,target gene,Mus musculus
Tmem50a,Q9CXL1,71817,target gene,Mus musculus
Nfya,P23708,18044,transcription factor,Mus musculus
Gast,P48757,14459,target gene,Mus musculus
Ldb2,O55203,16826,transcription factor,Mus musculus
Nfatc1,O88942,-,transcription factor,Mus musculus
Dyrk1a,Q61214,13548,target gene,Mus musculus
Brca2,P97929,12190,transcription factor,Mus musculus
Fev,Q8QZW2,260298,target gene,Mus musculus
Foxn1,Q61575,15218,transcription factor,Mus musculus
Hbb-bs,A8DUK4,100503605;101488143,target gene,Mus musculus
Myoc,O70624,17926,target gene,Mus musculus
Lct,Q3TZ78,-,target gene,Mus musculus
Asrgl1,Q8C0M9,66514,target gene,Mus musculus
Cfb,B8JJM5,14962,target gene,Mus musculus
Fam162a,Q9D6U8,70186,target gene,Mus musculus
Skiv2l,Q8C2W7,108077,target gene,Mus musculus
Setdb1,G5E8N3,84505,target gene,Mus musculus
Cyp2c29,Q64458,13095,target gene,Mus musculus
Hmgn3,Q9DCB1,94353,transcription factor,Mus musculus
Stat4,P42228,20849,transcription factor,Mus musculus
Tlx1,P43345,-,target gene,Mus musculus
Klf4,Q60793,16600,transcription factor,Mus musculus
Tlx1,Q9QX99,21908,transcription factor,Mus musculus
Siah2,Q06986,20439,target gene,Mus musculus
Tns1,A0A087WS32,-,target gene,Mus musculus
Bglap,P86546,12096,target gene,Mus musculus
Itga7,Q3TZS3,16404,target gene,Mus musculus
Cav1,P49817,12389,target gene,Mus musculus
Sp4,Q62445,-,transcription factor,Mus musculus
Nkd2,Q8VE28,72293,target gene,Mus musculus
Mbd3,Q9Z2D8,17192,transcription factor,Mus musculus
Krt8,P11679,16691,target gene,Mus musculus
Tgfb3,P17125,-,target gene,Mus musculus
Myf5,P24699,17877,transcription factor,Mus musculus
Pdpn,Q62011,14726,target gene,Mus musculus
St8sia2,O35696,20450,target gene,Mus musculus
Tfap2d,Q91ZK0,226896,transcription factor,Mus musculus
Pfkfb3,A2AUP3,-,target gene,Mus musculus
Insm2,Q9JMC2,56856,target gene,Mus musculus
Pfkfb3,A7UAK8,170768,target gene,Mus musculus
Serpine1,P22777,-,target gene,Mus musculus
Fmr1,P35922,-,transcription factor,Mus musculus
Phb,P67778,18673,target gene,Mus musculus
Nanog,Q80Z64,71950,transcription factor,Mus musculus
Pttg1,Q9CQJ7,30939,transcription factor,Mus musculus
Zfp169,Q6PAM4,67911,target gene,Mus musculus
Tac4,Q99N14,93670,target gene,Mus musculus
Tcfl5,Q810E9,-,transcription factor,Mus musculus
Itga8,A2ARA8,241226,target gene,Mus musculus
Scgb3a2,Q920H1,117158,target gene,Mus musculus
Cnn1,Q08091,12797,target gene,Mus musculus
Pparg,P37238,19016,transcription factor,Mus musculus
Zfp277,Q8BVX7,246196,transcription factor,Mus musculus
Pfkfb3,Q7TS91,170768,target gene,Mus musculus
Cald1,E9QA16,109624,target gene,Mus musculus
Tesk1,O70146,21754,target gene,Mus musculus
Mrgbp,Q9DAT2,73247,target gene,Mus musculus
Atxn3,Q9CVD2,110616,target gene,Mus musculus
Zbtb14,Q08376,22666,target gene,Mus musculus
Npr1,P18293,18160,target gene,Mus musculus
Cdc45,Q9Z1X9,12544,target gene,Mus musculus
Rictor,Q6QI06,78757,target gene,Mus musculus
Prdx2,Q61171,21672,target gene,Mus musculus
Dsg2,O55111,13511,target gene,Mus musculus
Bhlhe41,Q99PV5,79362,target gene,Mus musculus
Tp53,P02340,22059,transcription factor,Mus musculus
Sox10,Q04888,20665,transcription factor,Mus musculus
Upf3b,Q149I6,-,target gene,Mus musculus
Ddr2,Q62371,18214,target gene,Mus musculus
Tardbp,Q921F2,230908,transcription factor,Mus musculus
Nr3c1,E9PYV1,14815,target gene,Mus musculus
Klf8,Q8BLM0,245671,transcription factor,Mus musculus
Igh,Q4V9Z4,-,target gene,Mus musculus
Fam161a,Q8QZV6,73873,target gene,Mus musculus
Oprm1,P42866,18390,target gene,Mus musculus
Tlr13,Q6R5N8,279572,target gene,Mus musculus
Cald1,Q3TUS1,109624,target gene,Mus musculus
Lmx1a,Q9JKU8,110648,target gene,Mus musculus
Wbp1,P97764,22377,target gene,Mus musculus
Prg2,Q61878,19074,target gene,Mus musculus
Tgfbi,P82198,21810,target gene,Mus musculus
Unc5b,Q8K1S3,107449,target gene,Mus musculus
Hinfp,Q8K1K9,102423,target gene,Mus musculus
Myb,P06876,17863,transcription factor,Mus musculus
Htr3a,P23979,15561,target gene,Mus musculus
Hras,Q61411,15461,target gene,Mus musculus
Rac2,Q05144,19354,target gene,Mus musculus
Atf3,Q60765,11910,transcription factor,Mus musculus
Hsf4,Q9R0L1,26386,transcription factor,Mus musculus
Tlr11,Q6R5P0,239081,target gene,Mus musculus
Prdm9,Q96EQ9,-,target gene,Mus musculus
Myom2,O55124,17930,target gene,Mus musculus
Map4,P27546,17758,target gene,Mus musculus
Npas4,Q8BGD7,225872,target gene,Mus musculus
Tnfrsf8,Q60846,21941,target gene,Mus musculus
Pde6a,P27664,-,target gene,Mus musculus
Nfatc1,B5B2N7,18018,target gene,Mus musculus
Egfr,Q01279,13649,target gene,Mus musculus
Nsd3,Q6P2L6,234135,transcription factor,Mus musculus
Irak1,Q62406,16179,target gene,Mus musculus
Zfp277,Q3U0V6,246196,transcription factor,Mus musculus
Eras,Q7TN89,353283,target gene,Mus musculus
Bdkrb1,Q61125,12061,target gene,Mus musculus
Sumo1,P63166,22218,target gene,Mus musculus
Esr2,O08537,13983,transcription factor,Mus musculus
Irs3,O54718,16369,target gene,Mus musculus
Pde3b,Q61409,18576,target gene,Mus musculus
Mad2l1,Q9Z1B5,56150,target gene,Mus musculus
Rho,P15409,212541,target gene,Mus musculus
Igl,Q99M11,-,target gene,Mus musculus
Emx2,Q04744,13797,transcription factor,Mus musculus
Sox8,Q04886,20681,transcription factor,Mus musculus
Bhmt,O35490,12116,target gene,Mus musculus
Klf7,Q99JB0,93691,transcription factor,Mus musculus
Nudt1,P53368,17766,target gene,Mus musculus
Cald1,F6T2Z7,-,target gene,Mus musculus
Ddx20,Q9JJY4,53975,target gene,Mus musculus
Hoxa7,P02830,15404,transcription factor,Mus musculus
H2-K1,P04223,-,target gene,Mus musculus
Ptges,Q9JM51,64292,target gene,Mus musculus
Lhcgr,P30730,16867,target gene,Mus musculus
Cfb,P04186,-,target gene,Mus musculus
Ovol2,Q8CIV7,107586,target gene,Mus musculus
Il6,P08505,16193,target gene,Mus musculus
Hoxa1,Q8BNI8,15394,target gene,Mus musculus
Wnt3a,P27467,22416,target gene,Mus musculus
Zim1,Q9WVI0,-,target gene,Mus musculus
Tal1,P22091,21349,transcription factor,Mus musculus
Myoz1,Q9JK37,59011,target gene,Mus musculus
Ren1,P06281,19701,target gene,Mus musculus
C1qtnf3,Q9ES30,81799,target gene,Mus musculus
Cer1,O55233,12622,target gene,Mus musculus
Prdx5,P99029,54683,target gene,Mus musculus
Hoxc13,P50207,15422,transcription factor,Mus musculus
Fmo3,P97501,14262,target gene,Mus musculus
Gsk3b,Q9WV60,56637,target gene,Mus musculus
Hk1,P17710,15275,target gene,Mus musculus
Glis3,Q6XP49,226075,transcription factor,Mus musculus
Sox14,Q04892,20669,transcription factor,Mus musculus
Kdm2a,P59997,225876,target gene,Mus musculus
Gsx2,P31316,14843,transcription factor,Mus musculus
Pfkfb3,A7UAK4,170768,target gene,Mus musculus
Pklr,G3X925,18770,target gene,Mus musculus
Scnn1a,Q61180,20276,target gene,Mus musculus
Pdgfrb,P05622,18596,target gene,Mus musculus
Pde6b,P23440,18587,target gene,Mus musculus
Lect2,O88803,16841,target gene,Mus musculus
Sufu,Q9Z0P7,24069,transcription factor,Mus musculus
Tcirg1,Q9CTA9,-,target gene,Mus musculus
Gcg,P55095,14526,target gene,Mus musculus
Ngf,P01139,18049,target gene,Mus musculus
Chd7,A2AJK6,320790,transcription factor,Mus musculus
Twist1,P26687,22160,transcription factor,Mus musculus
Rhob,P62746,11852,target gene,Mus musculus
Klf1,E9QNP6,16596,target gene,Mus musculus
Pdcd1,Q02242,18566,target gene,Mus musculus
Prrx1,P63013,18933,transcription factor,Mus musculus
Eno2,P17183,13807,target gene,Mus musculus
Ucp3,P56501,22229,target gene,Mus musculus
Hexim1,Q8R409,192231,transcription factor,Mus musculus
Tfcp2,Q9ERA0,21422,transcription factor,Mus musculus
Prkra,Q9WTX2,23992,target gene,Mus musculus
Cdx1,P18111,12590,transcription factor,Mus musculus
Lama1,P19137,16772,target gene,Mus musculus
Akt1,P31750,11651,target gene,Mus musculus
Skiv2l,Q3TW36,108077,target gene,Mus musculus
Cdc6,O89033,23834,target gene,Mus musculus
Cd4,P06332,12504,target gene,Mus musculus
Rarg,P18911,19411,transcription factor,Mus musculus
Plagl1,Q9EPT3,-,target gene,Mus musculus
Tph1,P17532,21990,target gene,Mus musculus
Igh,Q6PIP8,-,target gene,Mus musculus
Slc3a2,P10852,17254,target gene,Mus musculus
Myd88,P22366,17874,target gene,Mus musculus
Dot1l,E9Q6I8,-,transcription factor,Mus musculus
Ctcf,Q61164,13018,transcription factor,Mus musculus
Nfatc2,Q60591,18019,transcription factor,Mus musculus
Dhx9,O70133,13211,target gene,Mus musculus
Litaf,Q9JLJ0,56722,target gene,Mus musculus
Ncoa4,E9PWU9,-,transcription factor,Mus musculus
Ikzf1,Q03267,-,transcription factor,Mus musculus
Slc2a3,P32037,20527,target gene,Mus musculus
Hmgxb4,A0A1D5RLZ2,-,target gene,Mus musculus
Nfatc3,P97305,-,transcription factor,Mus musculus
Id1,P20067,-,transcription factor,Mus musculus
Axin1,O35625,12005,target gene,Mus musculus
Zfp157,D3Z0U7,-,target gene,Mus musculus
Prmt1,Q9JIF0,15469,target gene,Mus musculus
Cxcl15,Q9WVL7,20309,target gene,Mus musculus
Znf410,Q8BKX7,52708,transcription factor,Mus musculus
Scgb3a1,Q920D7,68662,target gene,Mus musculus
Chrnb1,P09690,11443,target gene,Mus musculus
Ly6a,P05533,110454,target gene,Mus musculus
Ptdss1,Q99LH2,19210,target gene,Mus musculus
Zim1,Q6NZC6,22776,target gene,Mus musculus
Pgr,Q00175,18667,transcription factor,Mus musculus
Pola2,P33611,18969,target gene,Mus musculus
Sesn1,P58006,140742,target gene,Mus musculus
Fgf10,O35565,14165,target gene,Mus musculus
Gdf5,P43027,14563,target gene,Mus musculus
Cldn9,Q9Z0S7,56863,target gene,Mus musculus
Ugcg,O88693,22234,target gene,Mus musculus
Znf385a,Q8VD12,29813,transcription factor,Mus musculus
Prom1,O54990,19126,target gene,Mus musculus
Rorc,P51450,19885,target gene,Mus musculus
Cyp19a1,P28649,13075,target gene,Mus musculus
Adra2b,P30545,-,target gene,Mus musculus
Sstr2,P30875,20606,target gene,Mus musculus
Acaa1a,Q921H8,113868,target gene,Mus musculus
Gabrb3,P63080,14402,target gene,Mus musculus
Klf5,Q9Z0Z7,12224,transcription factor,Mus musculus
Elf5,Q8VDK3,13711,transcription factor,Mus musculus
Slc4a9,Q3UQE1,240215,target gene,Mus musculus
Gas2,P11862,14453,target gene,Mus musculus
Med8,Q9D7W5,80509,transcription factor,Mus musculus
Hmga1,P17095,111241;15361,transcription factor,Mus musculus
Zfp384,Q8C3E0,-,transcription factor,Mus musculus
Parp2,O88554,11546,target gene,Mus musculus
Tfcp2l1,Q3UNW5,81879,target gene,Mus musculus
Neurog1,P70660,18014,transcription factor,Mus musculus
Ncoa1,P70365,17977,transcription factor,Mus musculus
Reep5,Q60870,-,target gene,Mus musculus
Zfp26,P10076,22688,target gene,Mus musculus
Epcam,Q99JW5,17075,target gene,Mus musculus
Dmtf1,Q8CE22,23857,transcription factor,Mus musculus
Sim1,Q61045,20464,transcription factor,Mus musculus
Sparc,P07214,20692,target gene,Mus musculus
Slc12a3,P59158,20497,target gene,Mus musculus
Fgf18,O89101,14172,target gene,Mus musculus
Klf2,Q60843,16598,transcription factor,Mus musculus
Bmp4,P21275,12159,transcription factor,Mus musculus
Col2a1,P28481,12824,target gene,Mus musculus
H2-Aa,P01910,-,target gene,Mus musculus
Trp53inp1,Q9QXE4,60599,target gene,Mus musculus
Dck,P43346,13178,target gene,Mus musculus
Ncoa3,O09000,-,transcription factor,Mus musculus
Vwf,Q8CIZ8,22371,target gene,Mus musculus
Mybl1,P51960,17864,transcription factor,Mus musculus
Sod3,O09164,20657,target gene,Mus musculus
Lox,P28301,16948,target gene,Mus musculus
Ckm,P07310,12715,target gene,Mus musculus
Chd4,Q6PDQ2,107932,transcription factor,Mus musculus
Phf12,Q5SPL2,268448,transcription factor,Mus musculus
Tfec,Q9WTW4,21426,target gene,Mus musculus
Cdc25c,P48967,12532,target gene,Mus musculus
Ski,B1AUF1,20481,target gene,Mus musculus
Smoc2,Q8CD91,64074,target gene,Mus musculus
Crebbp,P45481,-,transcription factor,Mus musculus
Tnf,P06804,21926,transcription factor,Mus musculus
Tns1,A0A087WP40,-,target gene,Mus musculus
Pbrm1,Q8BSQ9,-,transcription factor,Mus musculus
Fgfbp1,O70514,14181,target gene,Mus musculus
Chek2,Q9Z265,50883,target gene,Mus musculus
Pitx2,P97474,18741,transcription factor,Mus musculus
Hcrtr2,P58308,387285,target gene,Mus musculus
Alox8,O35936,11688,target gene,Mus musculus
Zfpm2,Q8CCH7,22762,transcription factor,Mus musculus
Myh11,O08638,-,target gene,Mus musculus
Mmp14,P53690,17387,target gene,Mus musculus
Igh,Q5U413,-,target gene,Mus musculus
Polr2a,P08775,20020,target gene,Mus musculus
Osm,P53347,18413,target gene,Mus musculus
Uncx,O08934,22255,target gene,Mus musculus
Nelfcd,Q922L6,57314,target gene,Mus musculus
Ly9,Q01965,17085,target gene,Mus musculus
Aif1,O70200,11629,target gene,Mus musculus
Epb42,P49222,13828,target gene,Mus musculus
Kat2b,Q9JHD1,18519,transcription factor,Mus musculus
Nrp2,O35375,18187,target gene,Mus musculus
Igh,Q58E56,-,target gene,Mus musculus
Mlxipl,Q99MZ3,58805,transcription factor,Mus musculus
Dlc1,Q9R0Z9,50768,target gene,Mus musculus
Ager,Q62151,11596,target gene,Mus musculus
Nr0b1,Q61066,11614,transcription factor,Mus musculus
Ccl17,F6R5P4,20295,target gene,Mus musculus
Gcm1,P70348,14531,target gene,Mus musculus
Mafb,P54841,16658,transcription factor,Mus musculus
Slc51b,Q80WK2,330962,target gene,Mus musculus
Hcn4,O70507,-,target gene,Mus musculus
Ptf1a,Q9QX98,19213,transcription factor,Mus musculus
Akr1b8,P45377,14187,target gene,Mus musculus
Calb2,Q08331,12308,target gene,Mus musculus
Prf1,P10820,18646,target gene,Mus musculus
Hsf1,P38532,15499,transcription factor,Mus musculus
Usf1,Q61069,22278,transcription factor,Mus musculus
Runx3,Q64131,-,transcription factor,Mus musculus
Pcp2,P12660,18545,target gene,Mus musculus
Npsr1,Q8BZP8,319239,target gene,Mus musculus
Map2k4,P47809,26398,target gene,Mus musculus
Aldh1a1,P24549,11668,target gene,Mus musculus
Havcr2,Q8VIM0,171285,transcription factor,Mus musculus
Hmgxb4,Q9D639,-,target gene,Mus musculus
Tnfrsf25,Q8VD70,85030,target gene,Mus musculus
P2ry10,Q8BFU7,78826,target gene,Mus musculus
Krt14,Q61781,16664,target gene,Mus musculus
Cald1,Q8VD79,-,target gene,Mus musculus
Il17a,Q62386,16171,transcription factor,Mus musculus
Sod2,P09671,20656,target gene,Mus musculus
Uhrf1,Q8VDF2,18140,target gene,Mus musculus
Ccnd2,P30280,12444,target gene,Mus musculus
Crybb1,Q9WVJ5,12960,target gene,Mus musculus
Pcp4,P63054,18546,target gene,Mus musculus
Pax6,P63015,18508,transcription factor,Mus musculus
Dffb,O54788,13368,target gene,Mus musculus
Gm2a,Q60648,14667,target gene,Mus musculus
Cenpj,Q569L8,219103,target gene,Mus musculus
Cd7,P50283,12516,transcription factor,Mus musculus
Il24,Q925S4,93672,target gene,Mus musculus
Nedd9,O35177,18003,target gene,Mus musculus
Olfr1104,A2AVB5,258763,target gene,Mus musculus
Runx2,Q08775,12393,transcription factor,Mus musculus
Lcn5,A2AJB7,13863,target gene,Mus musculus
Lfng,O09010,16848,target gene,Mus musculus
Acvr1b,Q61271,11479,target gene,Mus musculus
Utrn,Q61636,22288,target gene,Mus musculus
Gh1,P06880,14599,target gene,Mus musculus
Il6st,Q00560,16195,target gene,Mus musculus
Rb1,P13405,19645,transcription factor,Mus musculus
Plin5,Q8BVZ1,66968,target gene,Mus musculus
Bclaf1,Q8K019,72567,target gene,Mus musculus
Tfap2c,Q61312,21420,transcription factor,Mus musculus
Map3k7,Q62073,26409,transcription factor,Mus musculus
Kif17,Q99PW8,16559,target gene,Mus musculus
Pdgfb,P31240,18591,target gene,Mus musculus
Map1lc3b,Q9CQV6,67443,target gene,Mus musculus
Tet2,Q4JK59,214133,target gene,Mus musculus
Fdxr,Q61578,14149,target gene,Mus musculus
Nop56,Q9D6Z1,67134,target gene,Mus musculus
Casp9,Q8C3Q9,12371,target gene,Mus musculus
Nodal,P43021,18119,target gene,Mus musculus
Zfp157,O88219,-,target gene,Mus musculus
E2f4,Q8R0K9,104394,transcription factor,Mus musculus
Gsn,P13020,227753,target gene,Mus musculus
Pdyn,O35417,-,target gene,Mus musculus
Bcl3,Q9Z2F6,12051,transcription factor,Mus musculus
Lipe,P54310,16890,target gene,Mus musculus
Grem2,O88273,23893,target gene,Mus musculus
Mmp12,P34960,17381,target gene,Mus musculus
Ifitm5,O88728,73835,target gene,Mus musculus
Aplp1,Q03157,11803,target gene,Mus musculus
Slc25a48,Q8BW66,328258,target gene,Mus musculus
Cdc25a,P48964,12530,target gene,Mus musculus
H2-Ob,Q3T9T7,-,target gene,Mus musculus
Gtf2ird1,Q9JI57,57080,transcription factor,Mus musculus
Pld2,P97813,18806,target gene,Mus musculus
Gpc3,Q8CFZ4,14734,target gene,Mus musculus
Cacna1s,E9QPX8,12292,target gene,Mus musculus
Lmo4,P61969,16911,transcription factor,Mus musculus
Igh,Q8VCV5,-,target gene,Mus musculus
Adcy4,Q91WF3,104110,target gene,Mus musculus
Gja3,Q64448,14611,target gene,Mus musculus
Flt3,Q00342,14255,target gene,Mus musculus
Adipor1,Q91VH1,72674,target gene,Mus musculus
Cck,P09240,12424,target gene,Mus musculus
Rgn,Q64374,19733,target gene,Mus musculus
Igk,Q52L95,-,target gene,Mus musculus
Skp2,Q9Z0Z3,27401,target gene,Mus musculus
Utrn,A0A1W2P6H3,-,target gene,Mus musculus
Slc2a5,Q9WV38,56485,target gene,Mus musculus
Nlrp12,E9Q5R7,378425,target gene,Mus musculus
Ccl19,O70460,100039053;24047,target gene,Mus musculus
Pou4f2,Q63934,18997,transcription factor,Mus musculus
Zfp263,Q8CF60,74120,transcription factor,Mus musculus
Fabp2,P55050,14079,target gene,Mus musculus
Prdx3,P20108,11757,target gene,Mus musculus
Cldn11,Q60771,18417,target gene,Mus musculus
Ckap2,Q3V1H1,80986,target gene,Mus musculus
Il5,P04401,16191,target gene,Mus musculus
Nr1d1,Q3UV55,217166,transcription factor,Mus musculus
Fgf15,O35622,14170,target gene,Mus musculus
Actg2,P63268,11468,target gene,Mus musculus
Crip2,Q9DCT8,68337,target gene,Mus musculus
Dot1l,H9LAN6,-,transcription factor,Mus musculus
Igh,Q58E61,-,target gene,Mus musculus
Rarb,P22605,218772,transcription factor,Mus musculus
Pxmp2,P42925,19301,target gene,Mus musculus
Cnot3,Q8K0V4,232791,transcription factor,Mus musculus
Hoxa9,P09631,15405,transcription factor,Mus musculus
Ins1,P01325,16333,target gene,Mus musculus
Eef1a1,P10126,13627,target gene,Mus musculus
Igh,Q91X92,-,target gene,Mus musculus
Fxyd2,Q04646,11936,target gene,Mus musculus
Ighg2b,A0A075B5P3,-,target gene,Mus musculus
Col5a2,Q3U962,12832,target gene,Mus musculus
Srxn1,Q9D975,76650,target gene,Mus musculus
Ets2,P15037,23872,transcription factor,Mus musculus
Cd36,Q08857,12491,target gene,Mus musculus
App,P12023,11820,target gene,Mus musculus
Jmjd1c,Q69ZK6,108829,transcription factor,Mus musculus
Cfdp1,O88271,23837,target gene,Mus musculus
Lrrc10,Q8K3W2,237560,target gene,Mus musculus
Dspp,E9Q9Z9,666279,target gene,Mus musculus
Mertk,Q60805,17289,target gene,Mus musculus
Ids,Q08890,15931,target gene,Mus musculus
Itgam,E9Q604,16409,target gene,Mus musculus
Oas1g,Q8K469,23960,target gene,Mus musculus
Sla2,Q8R4L0,77799,transcription factor,Mus musculus
Fbxo32,Q9CPU7,67731,target gene,Mus musculus
Ddit4,Q9D3F7,74747,target gene,Mus musculus
Prph,G5E846,19132,target gene,Mus musculus
Il23a,Q9EQ14,83430,target gene,Mus musculus
Ppp2ca,P63330,19052,target gene,Mus musculus
Ptafr,Q62035,19204,target gene,Mus musculus
Cyp24a1,Q64441,13081,target gene,Mus musculus
Crh,Q8CIT0,12918,target gene,Mus musculus
Cald1,F6QLP8,-,target gene,Mus musculus
Hic1,Q9R1Y5,15248,transcription factor,Mus musculus
Tyr,P11344,22173,target gene,Mus musculus
Tcirg1,F6XRE6,-,target gene,Mus musculus
Fgf8,P37237,14179,target gene,Mus musculus
Stat1,P42225,-,transcription factor,Mus musculus
Cldn3,Q9Z0G9,12739,target gene,Mus musculus
Nnat,Q61979,18111,target gene,Mus musculus
Snai2,P97469,20583,transcription factor,Mus musculus
Smad1,P70340,17125,transcription factor,Mus musculus
Mmp28,Q8CGV5,118453,target gene,Mus musculus
Cidea,O70302,12683,target gene,Mus musculus
Spic,Q6P3D7,20728,transcription factor,Mus musculus
H2-Eb1,P04230,-,target gene,Mus musculus
Casp3,P70677,12367,target gene,Mus musculus
Eif4enif1,Q9EST3,74203,target gene,Mus musculus
Pklr,P53657,-,target gene,Mus musculus
Cdkn2a,P51480,12578,target gene,Mus musculus
Cdh1,P09803,12550,target gene,Mus musculus
Nfyb,P63139,18045,transcription factor,Mus musculus
Gabre,O88966,-,target gene,Mus musculus
Slc4a9,Q14DJ1,240215,target gene,Mus musculus
Grem1,O70326,23892,target gene,Mus musculus
Nr5a1,P33242,26423,transcription factor,Mus musculus
Ncoa4,Q5U4H9,27057,transcription factor,Mus musculus
Chst11,Q9JME2,58250,target gene,Mus musculus
Slc7a1,Q09143,11987,target gene,Mus musculus
Cbx5,Q61686,12419,target gene,Mus musculus
Ccl11,P48298,20292,target gene,Mus musculus
Cadm1,Q8R5M8,54725,target gene,Mus musculus
Hdac2,P70288,15182,transcription factor,Mus musculus
Cyp7b1,Q60991,13123,target gene,Mus musculus
Il12a,P43431,16159,target gene,Mus musculus
Ms4a2,P20490,14126,target gene,Mus musculus
Lmo7,F6VG99,-,transcription factor,Mus musculus
Hbb-bh1,Q61600,-,target gene,Mus musculus
Nefl,P08551,18039,target gene,Mus musculus
Tek,Q02858,21687,target gene,Mus musculus
Wnt10a,P70701,22409,target gene,Mus musculus
Cnr1,P47746,12801,target gene,Mus musculus
Myh1,Q5SX40,17879,target gene,Mus musculus
Mcts1,Q9DB27,68995,target gene,Mus musculus
Mov10l1,Q99MV5,83456,target gene,Mus musculus
Tap1,P21958,21354,target gene,Mus musculus
Pax3,P24610,18505,transcription factor,Mus musculus
Zfp277,E9Q6D6,246196,transcription factor,Mus musculus
Cyp1b1,Q64429,13078,target gene,Mus musculus
Hoxa11,P31311,15396,transcription factor,Mus musculus
Hmgcs2,P54869,15360,target gene,Mus musculus
Calr,P14211,12317,target gene,Mus musculus
Epor,P14753,13857,transcription factor,Mus musculus
Pnmt,P40935,18948,target gene,Mus musculus
Nfat5,Q9WV30,54446,transcription factor,Mus musculus
Cldn7,Q9Z261,53624,target gene,Mus musculus
Ldhd,Q7TNG8,52815,target gene,Mus musculus
Cad,B2RQC6,69719,target gene,Mus musculus
Zfp384,A9X426,-,transcription factor,Mus musculus
Eya2,O08575,14049,transcription factor,Mus musculus
Cdca7,Q9D0M2,66953,target gene,Mus musculus
Casp7,P97864,12369,target gene,Mus musculus
