CBS1,P14066,851491,target gene
YEA4,P40004,856714,target gene
PAU2,P32612,856662,target gene
VAC7,P53950,855673,target gene
MET22,P32179,854090,target gene
YD215_YEAST,Q12240,-,target gene
TMA22,P47089,853471,target gene
MCM5,P29496,850980,target gene
PRP5,P21372,852539,target gene
YG61_YEAST,P53339,-,target gene
SIP5,P40210,855171,target gene
YGT5_YEAST,P53100,852690,target gene
PAU1,P0CE88,853232;854631,target gene
GCD11,P32481,856746,target gene
SEC61,P32915,851095,target gene
METW_YEAST,Q12198,850668,target gene
YGZ2_YEAST,P53066,852609,target gene
YNK1,P36010,853798,target gene
HEM15,P16622,854347,target gene
YD158_YEAST,Q12047,-,target gene
STI1,P15705,854192,target gene
IMP4,P53941,855649,target gene
RRI2,Q12348,854032,target gene
TDH3,P00359,853106,target gene
YPS1,P32329,850811,target gene
TFG2,P41896,852888,target gene
TY1B-LR1,Q12088,850724,target gene
PRP19,P32523,850623,target gene
SSL1,Q04673,850691,target gene
ATP6,P00854,854601,target gene
RSM27,P53305,853129,target gene
YL297_YEAST,Q05899,851004,target gene
YL416_YEAST,Q06695,-,target gene
CSM2,P40465,854674,target gene
VMA9,Q3E7B6,2732686,target gene
YM09A_YEAST,A0A023PYJ0,-,target gene
SNA2,P56508,852138,target gene
TMA46,Q12000,854258,target gene
YNG1,Q08465,854230,target gene
AHC1,Q12433,854188,target gene
CDC9,P04819,851391,target gene
YJN2_YEAST,P47014,853309,target gene
YO72B_YEAST,Q3E832,1466483,target gene
HPC2,Q01448,852516,target gene
YH212_YEAST,P0CX89,-,target gene
VPS27,P40343,855739,target gene
HSV2,P50079,853138,target gene
BUD4,P47136,853554,target gene
UBX7,P38349,852576,target gene
TCB3,Q03640,854903,target gene
GTF1,P53260,852994,target gene
SRD1,P09007,850377,transcription factor and target gene
SCS22,Q6Q595,852186,target gene
THI12,P42883,855384,target gene
CDC123,Q05791,850912,target gene
BUD17,P53727,855761,target gene
YL152_YEAST,P54072,850845,target gene
YL112_YEAST,Q12130,-,target gene
YO331_YEAST,Q08786,-,target gene
YD162_YEAST,Q12307,-,target gene
NSG2,P53898,855566,target gene
YE18A_YEAST,P0C0V2,1466538,target gene
HHO1,P53551,855976,target gene
YL463_YEAST,O13557,-,target gene
PMP2,P40975,856697,target gene
SPS22,P25380,850309,target gene
SRB5,P32585,852996,target gene
PML39,Q03760,854864,target gene
TY1B-DR4,Q07793,851852,target gene
UBC6,P33296,856837,target gene
CWH36,P25603,-,target gene
MAL32,P38158,852602,target gene
YBE4_YEAST,P38194,852236,target gene
RIB4,P50861,854022,target gene
YN95_YEAST,P53752,855803,target gene
YHS2_YEAST,P38829,856522,target gene
IES3,Q12345,850741,target gene
YO192_YEAST,Q3E736,1466485,target gene
ECL1,P48235,853049,target gene
MRPL24,P36525,855231,target gene
YH015_YEAST,Q3E7Z6,1466525,target gene
TY1B-ML2,Q03434,854969,target gene
LOA1,Q06508,856261,target gene
ECM38,Q05902,851006,target gene
RPL31B,P0C2H9,851122,target gene
YIW2_YEAST,P40586,854860,target gene
RPL29,P05747,850592,target gene
SPO16,P17122,856558,target gene
GYP1,Q08484,854236,target gene
TOM5,P80967,856252,target gene
AAP_YEAST,P08521,854478,target gene
VPS45,P38932,852785,target gene
UBC7,Q02159,855036,target gene
GIS3,Q12418,850783,target gene
BFR1,P38934,854373,target gene
SCM4,P32564,852940,target gene
ECM22,Q05958,850928.0,transcription factor and target gene
CUR1,Q06469,856281,target gene
PAU10,Q03050,852155,target gene
RET3,P53600,856097,target gene
RPL1A,P0CX43,852742;855881,target gene
AIF1,P52923,855811,target gene
DUG1,P43616,850605,target gene
MRPL17,P36528,855469,target gene
TDH1,P00360,853395,target gene
LSM2,P38203,852255,target gene
SDH4,P37298,851758,target gene
SYRC_YEAST,Q05506,851942,target gene
SWD3,P38123,852472,target gene
IDP2,P41939,850871,target gene
YP260_YEAST,Q08977,855867,target gene
RPL6B,P05739,851169,target gene
YG5Q_YEAST,P53329,853190,target gene
CDC53,Q12018,851424,target gene
PTA1,Q01329,851255,target gene
MET8,P15807,852514,target gene
RPS18B,P0CX56,852061;854982,target gene
RRG8,Q06109,856232,target gene
DTR1,P38125,852478,target gene
ARMT1_YEAST,Q04371,855042,target gene
IRC13,Q08630,-,target gene
RAV1,P47104,853490,target gene
APE1,P14904,853758,target gene
YO366_YEAST,Q08872,-,target gene
SWC3,P31376,851222,target gene
YD34B_YEAST,Q6Q5X2,851604,target gene
PHO5,P00635,852390,target gene
VPS35,P34110,853287,target gene
ECO1,P43605,850584,target gene
GAC1,P28006,854350,target gene
SNO1,Q03144,855120,target gene
RPL7B,Q12213,855903,target gene
LHS1,P36016,853789,target gene
SVL3,Q03088,856075,target gene
PIM1,P36775,852259,target gene
MET4,P32389,855620.0,transcription factor and target gene
MEK1,P24719,854533,target gene
VPS13,Q07878,850619,target gene
ITT1,Q04638,854934,target gene
YNP0_YEAST,P53902,-,target gene
TM115_YEAST,Q12239,854043,target gene
FAA1,P30624,854495,target gene
APT2,P36973,852051,target gene
THG1,P53215,852908,target gene
BUD21,Q08492,854245,target gene
ARG4,P04076,856411,target gene
CYB5,P40312,855612,target gene
YM46_YEAST,Q03231,855219,target gene
YHA5_YEAST,P38752,-,target gene
YBH7_YEAST,P38183,-,target gene
RMD6,P39975,856637,target gene
YEB0_YEAST,P40000,-,target gene
FCP1,Q03254,855320,target gene
YG188_YEAST,Q8TGU1,1466453,target gene
YDL26_YEAST,Q12147,-,target gene
TRP3,P00937,853669,target gene
ECM19,Q06011,851106,target gene
COX16,P47081,853454,target gene
RAD4,P14736,856909,target gene
RPT6,Q01939,852834,target gene
YIH1,P25637,850423,target gene
NBA1,Q08229,854084,target gene
SSY5,P47002,853285,target gene
RRP7,P25368,850326,target gene
RDL1,Q12305,854459,target gene
YO16A_YEAST,Q8TGJ1,1466472,target gene
TY2B-DR1,Q12472,851599,target gene
ATG27,P46989,853261,target gene
CDC28,P00546,852457,target gene
BPT1,P14772,850645,target gene
POX1,P13711,852667,target gene
RGD1,P38339,852563,target gene
YG194_YEAST,Q2V2P6,3799973,target gene
NPY1,P53164,852813,target gene
SFP1,P32432,851119,transcription factor and target gene
ATG12,P38316,852518,target gene
SMY2,P32909,852470,target gene
TFA1,P36100,853840,target gene
REX2,P54964,850748,target gene
FRM2,P37261,850332,target gene
YCY9_YEAST,P25657,850463,target gene
UBP10,P53874,855535,target gene
YL162_YEAST,Q06235,850859,target gene
AFG1,P32317,856658,target gene
AAD6,P43547,-,target gene
PGA2,P53903,855573,target gene
EIF2A_YEAST,P53235,852945,target gene
YDR09_YEAST,Q04585,851687,target gene
YO155_YEAST,Q3E7Y8,1466474,target gene
YAK0_YEAST,P39550,-,target gene
LHP1,P33399,851509,target gene
BMT6,Q12291,850752,target gene
BSP1,Q06604,856301,target gene
RPL26A,P05743,851058,target gene
ALD2,P47771,855206,target gene
AGP2,P38090,852429,target gene
TUB4,P53378,850909,target gene
YB56_YEAST,P38309,-,target gene
OST3,P48439,854252,target gene
PDXH_YEAST,Q06608,856302,target gene
BAS1,P22035,853974.0,transcription factor and target gene
DLS1,P40366,853381,target gene
YM247_YEAST,Q3E782,1466506,target gene
APL1,P27351,853461,target gene
NHP2,P32495,851319,target gene
MEH1,Q02205,853876,target gene
RSC1,P53236,852947,target gene
MGR2,Q02889,856006,target gene
DEP1,P31385,851220,target gene
YAP5,P40574,854835,transcription factor and target gene
WSC3,Q12215,854046,target gene
TY1B-MR2,Q04670,855070,target gene
PER1,P25625,850411,target gene
SMF3,Q12078,850721,target gene
LYS14,P40971,851598.0,transcription factor and target gene
ARO4,P32449,852551,target gene
HIP1,P06775,853104,target gene
SRN2,Q99176,850810,target gene
FCF2,Q12035,850740,target gene
NDI1,P32340,854919,target gene
ARG2,P40360,853374,target gene
YP012_YEAST,Q04203,-,target gene
SED4,P25365,850431,target gene
YJ156_YEAST,P0C5N9,-,target gene
OCA1,P50946,855624,target gene
YBH3_YEAST,P38184,-,target gene
FCY22,Q12119,856789,target gene
YAP1801,P38856,856566,target gene
PEX30,Q06169,851034,target gene
RPP0,P05317,851052,target gene
ALD3,P54114,855205,target gene
TFS1,P14306,850875,target gene
YCV1_YEAST,P25639,850425,target gene
GLO2,Q05584,851865,target gene
DPB2,P24482,856305,target gene
YNU3_YEAST,P40163,-,target gene
TEX1,P53851,855468,target gene
DUS3,Q06053,851117,target gene
IMO32,P53219,852919,target gene
IME2,P32581,853338,target gene
MNN1,P39106,856718,target gene
FZO1,P38297,852477,target gene
AIM18,P38884,856605,target gene
UTP6,Q02354,852060,target gene
DMA1,P38823,856515,target gene
TRP4,P07285,851956,target gene
YO316_YEAST,Q3E806,1466487,target gene
MCP1,Q12106,854403,target gene
GEP5,Q12393,850780,target gene
SCT1,P32784,852271,target gene
STF1,P01098,851426,target gene
CDC73,Q06697,851136,target gene
YCA2_YEAST,P25565,850353,target gene
YPR42_YEAST,O13570,-,target gene
BAT2,P47176,853613,target gene
YN92_YEAST,P53749,855800,target gene
DBP5,P20449,854211,target gene
YOX1,P34161,854981,transcription factor and target gene
SIM1,P40472,854683,target gene
SGF11,Q03067,856060,target gene
YL412_YEAST,Q3E742,1466424,target gene
YRF1-7,P0CX15,853213;855846,target gene
RNR1,P21524,856801,target gene
ROT2,P38138,852530,target gene
YL230_YEAST,A0A023PXG7,-,target gene
FEX1,Q08913,854572,target gene
YG5B_YEAST,P53316,853165,target gene
KAP122,P32767,852868,target gene
YEH1,Q07804,850648,target gene
ARV1,Q06541,850943,target gene
YD366_YEAST,P87287,851972,target gene
SAF1,P38352,852583,target gene
PIB2,P53191,852861,target gene
CDC26,P14724,850597,target gene
YP205_YEAST,Q08958,-,target gene
PEX28,P38848,856555,target gene
YKH5_YEAST,P36083,853787,target gene
TOD6,P34219,852226,transcription factor and target gene
YJ98_YEAST,P47162,-,target gene
SYS1,P41544,853453,target gene
UBP6,P43593,850562,target gene
ECM29,P38737,856355,target gene
VMA7,P39111,852903,target gene
LAP2,Q10740,855682,target gene
MGR3L_YEAST,P36066,853725,target gene
MPT5,P39016,852697,target gene
RRP43,P25359,850401,target gene
CAF4,P36130,853908,target gene
OPY2,Q06810,856191,target gene
SAR1,P20606,855883,target gene
TY1A-ML1,Q04706,854962,target gene
IRC16,Q6B0V8,-,target gene
MOB2,P43563,850508,target gene
CCC1,P47818,850917,target gene
YJB5_YEAST,P47073,-,target gene
URM1,P40554,854809,target gene
YGY0_YEAST,P53074,852621,target gene
YP148_YEAST,Q06523,856271,target gene
PCL9,Q12477,851375,target gene
GPI15,P53961,855690,target gene
ATG17,Q06410,851142,target gene
SHR3,Q02774,851314,target gene
CDC23,P16522,856571,target gene
YO223_YEAST,Q12015,854398,target gene
RPS7B,P48164,855628,target gene
CBP4,P37267,853085,target gene
RRP40,Q08285,854023,target gene
REC107,P21651,853478,target gene
SOL1,P50278,855769,target gene
TY3B-G,Q99315,853006,target gene
VPS70,P47161,853590,target gene
GPD2,P41911,854095,target gene
ALG5,P40350,855874,target gene
RIB2,Q12362,854088,target gene
YPS3,Q12303,850812,target gene
RFM1,Q12192,854453,target gene
RPL13A,Q12690,851477,target gene
CCT2,P39076,854664,target gene
RPP2B,P02400,851990,target gene
MKK1,P32490,854406,target gene
MRX6,P48564,855421,target gene
UPC2,Q12151,851799,transcription factor and target gene
BMH2,P34730,851676,target gene
NNRD_YEAST,P36059,853706,target gene
TVP38,P36164,853963,target gene
YG204_YEAST,Q8TGT7,1466462,target gene
PKC1,P24583,852169,target gene
YEF1,P32622,856670,target gene
VMA1,P17255,851342,target gene
YO150_YEAST,Q08293,-,target gene
NKP1,Q12493,851991,target gene
TM184_YEAST,P36142,853925,target gene
MSY1,P48527,856007,target gene
YM54_YEAST,Q04336,855236,target gene
NUP100,Q02629,853796,target gene
SRP54,P20424,856203,target gene
IOC3,P43596,850567,target gene
CTR2,P38865,856580,target gene
PEX7,P39108,851720,target gene
YL466_YEAST,Q8TGJ4,-,target gene
MIG3,P39943,856750.0,transcription factor and target gene
LDB16,P25587,850351,target gene
YRM1,Q12340,854343,transcription factor and target gene
AIM39,Q08223,854103,target gene
NCB2,Q92317,852006,target gene
YL124_YEAST,Q12327,-,target gene
YL415_YEAST,O13578,851133,target gene
YD149_YEAST,A0A023PXH9,-,target gene
PIN2,Q12057,854271,target gene
AIM34,Q03673,855015,target gene
SPT16,P32558,852665,target gene
YNO0_YEAST,P53910,855582,target gene
UIP4,Q08926,855916,target gene
HEL2,Q05580,851859,target gene
YB113_YEAST,Q7M4S9,852159,target gene
FAR10,Q06001,850939,target gene
RPB7,P34087,852013,target gene
YBM2_YEAST,P38214,-,target gene
SPH1,Q06160,851023,target gene
ERC1,P38767,856427,target gene
GCV2,P49095,855227,target gene
TSL1,P38427,854872,target gene
CLB4,P24871,850907,target gene
YEG7_YEAST,P39983,856653,target gene
YP098_YEAST,Q06089,856213,target gene
DFM1,Q12743,852020,target gene
SAD1,P43589,850555,target gene
YO059_YEAST,Q08448,854225,target gene
GPD1,Q00055,851539,target gene
MDM12,Q92328,854153,target gene
RPL19B,P0CX83,852254;852379,target gene
PAM17,P36147,853939,target gene
ALP1,P38971,855451,target gene
MRPS17,Q03246,855226,target gene
AMS1,P22855,852721,target gene
YG2U_YEAST,P53263,-,target gene
TRM12,Q04235,855008,target gene
KAP114,P53067,852610,target gene
YD220_YEAST,Q04923,-,target gene
ATO2,P32907,855736,target gene
GLO3,P38682,856859,target gene
CHO2,P05374,853061,target gene
YD228_YEAST,Q07658,-,target gene
MUP1,P50276,852946,target gene
FIG1,P38224,852328,target gene
PGK1,P00560,850370,target gene
ERV46,P39727,851256,target gene
YP170_YEAST,A0A023PYK2,-,target gene
YBR2_YEAST,P38239,852354,target gene
PTR2,P32901,853968,target gene
YJW0_YEAST,P40891,-,target gene
TCD1,P38756,856392,target gene
TPK1,P06244,853275,target gene
DAS1,P47005,853292,target gene
YPS7,Q06325,851950,target gene
STE12,P13574,856484,transcription factor and target gene
YAN4_YEAST,P39563,851294,target gene
PET20,Q99373,855944,target gene
YB96B_YEAST,Q3E778,1466448,target gene
YIP1,P53039,853082,target gene
PEX31,P53203,852887,target gene
HXT5,P38695,856496,target gene
DPL1,Q05567,851888,target gene
SOL2,P37262,850437,target gene
UBC11,P52492,854517,target gene
OPT2,Q06593,856324,target gene
YNR1_YEAST,P53887,-,target gene
GDB1,Q06625,856314,target gene
YH1E_YEAST,Q8TGK0,1466535,target gene
UBX5,Q06682,851930,target gene
SDS22,P36047,853641,target gene
VPS51,P36116,853890,target gene
YTH1,Q06102,856222,target gene
MBA1,P38300,852483,target gene
CRS5,P41902,-,target gene
SMY1,P32364,853783,target gene
YFD2_YEAST,P43566,-,target gene
DAP2,P18962,856423,target gene
NAT1,P12945,851521,target gene
ZDS1,P50111,855316,target gene
OAF1,P39720,851247.0,transcription factor and target gene
CMD1,P06787,852406,target gene
NRM1,P53718,855743,target gene
KIN2,P13186,850785,target gene
YC16_YEAST,P37263,850449,target gene
YD003_YEAST,Q3E7Z7,1466432,target gene
ABP140,Q08641,854414,target gene
SRP102,P36057,853702,target gene
YEM4_YEAST,P40022,856756,target gene
RPL32,P38061,852185,target gene
YOR76_YEAST,Q08900,-,target gene
YO019_YEAST,Q99248,854184,target gene
YM294_YEAST,A0A023PZL7,-,target gene
YD509_YEAST,P87272,-,target gene
DFG16,Q99234,854195,target gene
PEX1,P24004,853636,target gene
GLO1,P50107,855009,target gene
ADE5_7,P07244,852617,target gene
PGS1,P25578,850352,target gene
YGL8_YEAST,P53132,-,target gene
BUR2,Q05949,850923,target gene
YOR29_YEAST,Q12243,-,target gene
SHM2,P37291,850747,target gene
LSB3,P43603,850580,target gene
MNN4,P36044,853634,target gene
AAD10,P47182,853620,target gene
YD476_YEAST,Q03362,852087,target gene
NEM1,P38757,856393,target gene
RGM1,Q00453,855220,transcription factor and target gene
YD269_YEAST,P87281,-,target gene
TOF1,P53840,855448,target gene
YO146_YEAST,Q08533,-,target gene
YCR5_YEAST,P25352,-,target gene
ERG2,P32352,855242,target gene
TAH18,Q12181,856161,target gene
GFD1,Q04839,855297,target gene
UME6,P39001,851788,transcription factor and target gene
TRM1,P15565,851698,target gene
YM101_YEAST,Q6B0Z2,-,target gene
LCB2,P40970,851634,target gene
SPC24,Q04477,855144,target gene
CYC7,P00045,856672,target gene
YIP4,P53093,852676,target gene
YL349_YEAST,O94086,-,target gene
YM30_YEAST,Q03795,855187,target gene
YB085_YEAST,O43137,852381,target gene
RCN1,P36054,853698,target gene
MIC10,Q96VH5,850300,target gene
VFA1,P40080,856865,target gene
NOP14,Q99207,851407,target gene
RRD2,Q12461,855951,target gene
DIA2,Q08496,854247,target gene
PDR10,P51533,854506,target gene
YKN1_YEAST,P36067,-,target gene
GUT1,P32190,856353,target gene
RNA15,P25299,852838,target gene
URA7,P28274,852241,target gene
GPI14,P47088,853470,target gene
CWC21,Q03375,852093,target gene
YKJ1_YEAST,P33324,853771,target gene
RIM9,Q04734,855085,target gene
GPB1,Q08886,854553,target gene
SSU1,P41930,856013,target gene
USV1,Q12132,855871,transcription factor and target gene
YP076_YEAST,O13582,-,target gene
HST4,P53688,851772,target gene
SFG1,Q12507,854493,target gene
NAS2,P40555,854810,target gene
MRC1,P25588,850297,target gene
IMD1,P39567,-,target gene
SYO1,Q07395,851497,target gene
IMP3,P32899,856553,target gene
EFR3,Q03653,855252,target gene
MAE1,P36013,853839,target gene
YHE1_YEAST,P38730,-,target gene
YIF9_YEAST,P40520,-,target gene
DYN2,Q02647,852034,target gene
COS1,P53822,855380,target gene
CTP1,P38152,852594,target gene
RPL11B,Q3E757,852976,target gene
YL006_YEAST,Q3E814,1466403,target gene
RPC25,P35718,853713,target gene
IMD2,P38697,856626,target gene
VMA2,P16140,852424,target gene
GPM2,Q12008,851541,target gene
MRPL36,P36531,852419,target gene
HCS1,P34243,853852,target gene
MPP10,P47083,853458,target gene
YJH0_YEAST,P40361,853375,target gene
MRPL25,P23369,852967,target gene
YFG6_YEAST,P43538,850478,target gene
TFB2,Q02939,855981,target gene
VPS62,P53285,853042,target gene
ABZ2,Q03266,855333,target gene
UTP5,Q04177,852007,target gene
VBA4,Q04602,851697,target gene
SLX9,P53251,852972,target gene
RAD7,P06779,853512,target gene
RSA4,P25382,850435,target gene
ARP3,P47117,853528,target gene
PMA2,P19657,856071,target gene
DDP1,Q99321,854334,target gene
YIC8_YEAST,P40539,-,target gene
TED1,P40533,854772,target gene
PFS2,P42841,855399,target gene
HRT3,Q12347,850786,target gene
ECM34,P38728,856342,target gene
ASP1,P38986,851920,target gene
GRX5,Q02784,856048,target gene
RDL2,Q08742,854460,target gene
SMF1,P38925,854027,target gene
IBD2,P53892,855557,target gene
PHR1,P05066,854568,target gene
ENO2,P00925,856579,target gene
LEU9,Q12166,854275,target gene
PDC6,P26263,852978,target gene
GCD6,P32501,851797,target gene
GGC1,P38988,851329,target gene
YO131_YEAST,Q08270,853989,target gene
PDC2,P32896,851654.0,transcription factor and target gene
REG1,Q00816,851592,target gene
MLP2,P40457,854657,target gene
YEW0_YEAST,P39959,856867,target gene
YP119_YEAST,Q3E751,1466520,target gene
RKM1,Q08961,855893,target gene
MRM2,P53123,852741,target gene
YO102_YEAST,Q08503,-,target gene
ACO2,P39533,853230,target gene
IWR1,Q07532,851442,target gene
ATG7,P38862,856576,target gene
DXO1,Q06349,851976,target gene
YD433_YEAST,P87269,-,target gene
CAF120,P53836,855443,target gene
YH1A_YEAST,O13534,-,target gene
ELO1,P39540,853243,target gene
BNI5,P53890,855555,target gene
RTC5,Q12108,854285,target gene
YM11_YEAST,P39523,855154,target gene
HXT12,P40441,-,target gene
YFM6_YEAST,P43624,-,target gene
COA1,P40452,854649,target gene
TRP2,P00899,856824,target gene
ATR1,P13090,854924,target gene
YCZ1_YEAST,P25607,850465,target gene
RUD3,Q12234,854391,target gene
JNM1,P36224,855339,target gene
YL363_YEAST,Q3E747,851078,target gene
HRK1,Q08732,854441,target gene
YHL4_YEAST,P38780,856451,target gene
PYC1,P11154,852818,target gene
FRE5,Q08908,854566,target gene
TY1B-BL,Q12490,852280,target gene
PUF2,Q12221,856155,target gene
MDE1,P47095,853481,target gene
ISD11,Q6Q560,856774,target gene
GSH1,P32477,853344,target gene
YN78_YEAST,P53820,-,target gene
RNQ1,P25367,850329,target gene
TOM1,Q03280,852068,target gene
OST2,P46964,854270,target gene
YN8S_YEAST,P53740,855784,target gene
YCR2_YEAST,P25620,-,target gene
YEC5_YEAST,P39991,856688,target gene
BEM1,P29366,852499,target gene
TOM40,P23644,855243,target gene
PHA2,P32452,855400,target gene
RPL21B,Q12672,856026,target gene
RPL43B,P0CX26,853557;856156,target gene
YMI4_YEAST,Q04521,-,target gene
TRF5,P48561,855417,target gene
ATP4,P05626,856027,target gene
YN59_YEAST,P53826,-,target gene
ERG6,P25087,855003,target gene
CWC23,P52868,852749,target gene
PIN4,P34217,852229,target gene
NSG1,P38837,856535,target gene
TOR2,P32600,853632,target gene
MCM21,Q06675,851916,target gene
RRN9,P53437,855312,target gene
LSC2,P53312,853159,target gene
FUS2,Q05670,855272,target gene
BIG1,P38813,856501,target gene
YKW5_YEAST,P36030,-,target gene
YD544_YEAST,Q03057,-,target gene
GTO1,P48239,853058,target gene
YM59_YEAST,Q03648,855249,target gene
PGI1,P12709,852495,target gene
RPB3,P16370,854791,target gene
MIC60,P36112,853886,target gene
ARG8,P18544,854025,target gene
SEC39,Q12745,851161,target gene
TAD1,P53065,852608,target gene
RPB9,P27999,852810,target gene
NCE103,P53615,855692,target gene
YB69_YEAST,P38317,852520,target gene
RRP4,P38792,856466,target gene
THP3,Q12049,856158,target gene
DIE2,P50076,853142,target gene
TEN1,Q07921,850696,target gene
UBP13,P38187,852212,target gene
MSH4,P40965,850545,target gene
YN162_YEAST,Q3E7A8,855559,target gene
PRS5,Q12265,854093,target gene
YG1C_YEAST,P53211,852901,target gene
KTI12,P34253,853750,target gene
YL236_YEAST,A0A023PZG4,-,target gene
MPH2,P0CD99,851350,target gene
RPS12,P48589,854551,target gene
MRX7,P53869,855510,target gene
SSK2,P53599,855765,target gene
NIT1,P40447,854642,target gene
AEP2,P22136,855325,target gene
IRC2,A0A023PXB5,-,target gene
YL294_YEAST,O13543,-,target gene
TIM9,O74700,856693,target gene
PRM1,P53835,855442,target gene
ISC1,P40015,856739,target gene
TRM44,Q02648,856077,target gene
YM182_YEAST,Q8TGS7,1466502,target gene
ATG34,Q12292,854071,target gene
FPR2,P32472,852131,target gene
SAM37,P50110,855082,target gene
YM35_YEAST,Q03823,855195,target gene
CMC4,Q3E7A9,1466503,target gene
ERG28,P40030,856767,target gene
GCV1,P48015,851582,target gene
YNC8_YEAST,P53967,-,target gene
TLG1,Q03322,852079,target gene
YIW0_YEAST,P40584,-,target gene
MED2,Q12124,851559,target gene
YNF0_YEAST,P53952,855677,target gene
TMT1,P32643,856922,target gene
TGL2,P54857,851628,target gene
ENT2,Q05785,850903,target gene
LSB6,P42951,853345,target gene
PUP1,P25043,854328,target gene
BRL1,P38770,856431,target gene
GLC3,P32775,856705,target gene
SSK1,Q07084,850692,target gene
YA016_YEAST,P0C1V3,-,target gene
HOL1,P53389,855792,target gene
SBE2,P42223,851953,target gene
YO381_YEAST,Q3E804,1466489,target gene
MID1,P41821,855425,target gene
ARR2,Q06597,856330,target gene
AMN1,P38285,852455,target gene
YIP5,P53108,852715,target gene
LEO1,P38439,854290,target gene
GLG2,P47011,853304,target gene
RFC3,P38629,855426,target gene
TIM44,Q01852,854790,target gene
RPS1B,P23248,854939,target gene
GMH1,P36125,853901,target gene
YCC3_YEAST,P25563,-,target gene
RAM1,P22007,851468,target gene
FUR1,P18562,856529,target gene
OSW1,Q08692,854429,target gene
VPS21,P36017,854256,target gene
YD24C_YEAST,P0C1Z1,1466437,target gene
SSF2,Q12153,851907,target gene
MSS2,P40990,851451,target gene
YL54B_YEAST,P0C5P9,-,target gene
PLC1,P32383,855860,target gene
MAD1,P40957,852794,target gene
PEX17,P40155,855507,target gene
OTU2,P38747,856373,target gene
TPS3,P38426,855303,target gene
OLE1,P21147,852825,target gene
YJ77_YEAST,P47145,853571,target gene
MSM1,P22438,853081,target gene
CKB2,P38930,854204,target gene
SHH4,Q06236,850861,target gene
STE23,Q06010,851105,target gene
SSA1,P10591,851259,target gene
SNL1,P40548,854796,target gene
VPS68,Q12016,853991,target gene
YG34_YEAST,P53272,853020,target gene
ESF2,P53743,855790,target gene
BFR2,Q06631,851893,target gene
PNS1,Q12412,854332,target gene
YL017_YEAST,P0CF33,-,target gene
AIM46,P38885,856606,target gene
ASH1,P34233,853650.0,transcription factor and target gene
ELA1,P53861,855491,target gene
YGP1,P38616,855562,target gene
SLM2,P53955,855680,target gene
TVP15,Q03860,851677,target gene
ECM5,Q03214,855214,target gene
YHY0_YEAST,P38868,-,target gene
FDC1,Q03034,852152,target gene
MIR1,P23641,853540,target gene
YJX8_YEAST,P47085,853464,target gene
BAR1,P12630,854797,target gene
YKE44_YEAST,P36092,853822,target gene
SMA1,Q02651,856080,target gene
TAF10,Q12030,851745,target gene
GPP1,P41277,854758,target gene
POL3,P15436,851456,target gene
GSC2,P40989,852920,target gene
CDD1,Q06549,850946,target gene
MRPL27,P36526,852585,target gene
BOS1,P25385,850767,target gene
CDC36,P06100,851389,target gene
MGA1,P53050,853164.0,transcription factor and target gene
SLT2,Q00772,856425,target gene
OSH6,Q02201,853872,target gene
DSS1,P39112,855331,target gene
RPL24B,P24000,853051,target gene
YN8Z_YEAST,P53747,855798,target gene
Q0010_YEAST,Q9ZZX9,-,target gene
MRP2,P10663,856295,target gene
HUA2,Q12134,854458,target gene
YM22_YEAST,P40214,855175,target gene
YG29_YEAST,P53242,852957,target gene
CNM67,P53865,855496,target gene
SEC28,P40509,854734,target gene
GPI1,P53306,853130,target gene
MVD1,P32377,855779,target gene
MST27,P53176,852830,target gene
AI1,P03875,854593,target gene
RAD24,P32641,856920,target gene
MTF2,P10849,851517,target gene
SWI5,P08153,851724,transcription factor and target gene
BRP1,P53194,-,target gene
YJV1_YEAST,P40898,-,target gene
TSC11,P40061,856828,target gene
URB1,P34241,853855,target gene
CHS5,Q12114,851041,target gene
GRX3,Q03835,851672,target gene
SST2,P11972,851173,target gene
ACT1,P60010,850504,target gene
FAU1,P40099,856932,target gene
NAS6,P50086,853147,target gene
YD344_YEAST,Q05510,-,target gene
SGF73,P53165,852814,target gene
YPK2,P18961,855130,target gene
FMP40,Q08968,855879,target gene
YEY8_YEAST,P40095,856903,target gene
SAP4,P53036,852622,target gene
KRE1,P17260,855394,target gene
YPR14_YEAST,Q6B0W2,-,target gene
CRC1,Q12289,854267,target gene
YMY9_YEAST,Q03161,855125,target gene
CHL4,P38907,851841,target gene
CDC27,P38042,852194,target gene
YN8H_YEAST,P53729,855763,target gene
NET1,P47035,853369,target gene
SKO1,Q02100,855554,transcription factor and target gene
NOC2,P39744,854381,target gene
CLB3,P24870,851400,target gene
CCE1,Q03702,853858,target gene
YBH0_YEAST,P38186,-,target gene
AIM25,P47140,853563,target gene
CSR2,Q12734,856142,target gene
VIK1,Q12045,855822,target gene
FAS1,P07149,853653,target gene
YIG1,Q08956,855900,target gene
SMP1,P38128,852480,transcription factor and target gene
MBB1,P39534,-,target gene
SFK1,P35735,853815,target gene
MUP3,P38734,856349,target gene
FPR4,Q06205,851170,target gene
BRN1,P38170,852180,target gene
YD241_YEAST,Q07738,851356,target gene
REC114,P32841,855163,target gene
SOR2,Q07786,851351,target gene
SIT1,P39980,856644,target gene
RAD16,P31244,852411,target gene
MRP10,O75012,851515,target gene
YD327_YEAST,P87288,-,target gene
COG2,P53271,853017,target gene
